Index,Lower,Upper
143,26548.19,27410.97
144,26235.32,27772.25
145,25897.83,28066.04
146,25556.53,28496.24
147,25292.1,28929.64
148,24966.35,29296.09
149,24593.11,29648.83
150,24313.81,30031.7
151,23934.14,30359.49
152,23780.6,30745.8
153,23523.28,30981.34
154,23307.86,31265.94
155,23071.7,31578.28
156,22907.4,31895.31
157,22784.29,32252.97
158,22572.29,32514.13
159,22364.71,32835.98
160,22119.3,33102.11
161,22001.09,33397.95
162,22059.73,33682.13
163,21694.55,34028.41
164,21530.05,34124.39
165,21319.93,34303.01
166,21112.26,34718.77
167,21053.99,34868.84
168,21034.94,35228.77
169,20845.34,35368.28
170,20717.8,35549.82
171,20565.69,35751.3
172,20338.77,35708.4
173,20281.51,35859.19
174,20188.59,36135.55
175,20035.83,36319.89
176,19941.77,36481.04
177,19728.92,36766.72
178,19785.0,36957.76
