Index,Lower,Upper
147,14816.1,15182.19
148,14757.32,15338.68
149,14705.19,15489.75
150,14652.52,15605.06
151,14602.67,15754.72
152,14553.49,15831.52
153,14507.47,15976.8
154,14480.74,16053.15
155,14440.98,16170.41
156,14385.72,16299.13
157,14338.5,16338.43
158,14290.72,16419.54
159,14240.88,16533.23
160,14273.31,16580.27
161,14206.5,16664.36
162,14147.74,16717.1
163,14149.92,16774.93
164,14098.58,16832.83
165,14067.98,16934.34
166,14061.13,17004.57
167,13975.89,17064.47
168,13982.22,17110.54
169,13978.24,17155.35
170,13932.74,17191.78
171,13945.8,17211.06
172,13968.52,17245.84
173,13933.44,17295.23
174,13980.2,17301.04
175,14008.56,17441.07
176,14005.1,17495.49
177,13940.61,17572.52
178,13932.8,17568.96
179,13918.64,17654.38
180,13890.27,17747.92
181,13880.35,17818.95
182,13881.82,17880.03
183,13888.13,17920.26
