Index,Lower,Upper
134,14686.37,15040.25
135,14591.85,15157.46
136,14552.75,15241.03
137,14499.34,15291.65
138,14478.63,15366.96
139,14423.55,15438.49
140,14390.34,15514.89
141,14372.66,15591.93
142,14342.75,15658.39
143,14303.93,15733.84
144,14267.44,15779.41
145,14243.2,15813.57
146,14252.47,15862.14
147,14230.55,15913.53
148,14203.91,15972.41
149,14209.66,16015.69
150,14204.15,16054.7
151,14158.85,16114.59
152,14167.47,16181.91
153,14195.59,16218.06
154,14192.81,16281.11
155,14207.83,16329.98
156,14191.03,16377.62
157,14175.2,16415.52
158,14161.79,16464.61
159,14173.46,16547.15
160,14153.63,16603.95
161,14129.61,16607.68
162,14147.99,16661.29
163,14153.36,16728.25
164,14134.22,16772.09
165,14131.99,16789.87
166,14101.76,16887.04
167,14118.84,16934.37
