Index,Lower,Upper,Predicted,Actual
143,26536.5,27400.61,26952.14,26952.58
144,26207.83,27747.22,26942.39,26923.57
145,25850.53,28023.12,26904.24,26894.55
146,25486.09,28431.71,26899.37,26865.53
147,25196.03,28841.11,26889.22,26836.52
148,24841.47,29181.1,26886.74,26807.5
149,24438.82,29506.3,26870.75,26778.48
150,24126.92,29858.01,26924.91,26749.47
151,23716.18,30157.56,26866.97,26720.45
152,23529.88,30512.19,26862.94,26691.43
153,23240.17,30716.27,26840.87,26662.42
154,22989.97,30967.46,26860.28,26633.4
155,22718.95,31246.74,26852.98,26604.38
156,22519.92,31530.78,26862.97,26575.37
157,22362.8,31854.97,26840.6,26546.35
158,22115.86,32082.16,26848.37,26517.33
159,21872.03,32369.78,26848.33,26488.32
160,21592.22,32601.32,26853.94,26459.3
161,21438.45,32862.74,26844.41,26430.28
162,21461.05,33111.92,26903.74,26401.27
163,21060.5,33425.23,26849.95,26372.25
164,20860.38,33485.85,26849.23,26343.23
165,20615.2,33630.69,26829.8,26314.22
166,20371.31,34010.19,26851.34,26285.2
167,20276.6,34127.18,26845.73,26256.18
168,20222.2,34452.28,26857.08,26227.17
169,19996.23,34556.38,26835.8,26198.15
170,19833.32,34702.43,26844.43,26169.13
171,19645.77,34869.87,26845.08,26140.12
172,19383.27,34791.11,26851.24,26111.1
173,19289.59,34907.21,26842.17,26082.08
174,19159.59,35146.62,26901.85,26053.07
175,18971.23,35296.56,26848.34,26024.05
176,18843.17,35424.37,26847.84,25995.03
177,18594.23,35675.08,26828.61,25966.02
178,18614.49,35830.6,26850.28,25937.0
