Index,Lower,Upper,Predicted,Actual
146,42667.74,42778.12,42720.75,42714.72
147,42616.25,42841.58,42729.89,42720.3
148,42564.09,42915.9,42744.25,42725.88
149,42516.45,42994.78,42757.57,42731.46
150,42464.64,43070.69,42769.63,42737.04
151,42406.49,43145.4,42784.27,42742.62
152,42352.06,43215.89,42799.35,42748.2
153,42301.05,43301.61,42814.77,42753.78
154,42244.88,43381.06,42830.43,42759.36
155,42207.06,43468.06,42850.26,42764.93
156,42167.96,43543.6,42864.22,42770.51
157,42117.53,43594.8,42878.26,42776.09
158,42104.69,43688.66,42896.35,42781.67
159,42079.09,43762.13,42910.45,42787.25
160,42031.53,43820.73,42928.55,42792.83
161,42007.58,43878.01,42944.63,42798.41
162,41992.31,43974.68,42958.67,42803.99
163,41972.31,44033.74,42974.67,42809.57
164,41911.38,44088.71,42990.61,42815.15
165,41910.03,44145.37,43006.49,42820.73
166,41909.97,44172.91,43022.31,42826.31
167,41854.68,44218.5,43042.06,42831.89
168,41832.51,44257.21,43055.73,42837.47
169,41817.53,44349.05,43069.34,42843.05
170,41806.07,44411.02,43086.86,42848.63
171,41778.62,44473.1,43100.31,42854.21
172,41789.67,44528.65,43117.68,42859.79
173,41775.82,44549.89,43132.98,42865.36
174,41753.19,44553.73,43146.19,42870.94
175,41741.4,44565.72,43161.33,42876.52
176,41731.76,44624.76,43176.39,42882.1
177,41720.55,44650.24,43191.38,42887.68
178,41725.7,44678.4,43206.29,42893.26
179,41738.77,44741.02,43225.12,42898.84
180,41754.66,44764.78,43237.87,42904.42
181,41722.78,44819.91,43250.55,42910.0
