Index,Lower,Upper,Predicted,Actual
150,27966.05,28253.3,28114.92,28124.0
151,27837.06,28351.08,28107.23,28124.0
152,27697.81,28436.76,28094.24,28124.0
153,27588.17,28522.93,28076.93,28124.0
154,27489.2,28587.27,28052.13,28124.0
155,27357.05,28698.56,28039.27,28124.0
156,27238.47,28786.31,28032.22,28124.0
157,27145.53,28823.12,28011.91,28124.0
158,27013.33,28931.15,27995.18,28203.43
159,26903.09,29023.91,27970.28,28282.87
160,26786.46,29105.98,27948.04,28362.3
161,26664.5,29151.17,27920.89,28441.73
162,26588.67,29210.79,27884.46,28521.17
163,26529.26,29252.96,27850.75,28600.6
164,26415.51,29310.58,27811.4,28680.03
165,26302.97,29357.17,27794.03,28759.47
166,26179.91,29403.86,27754.53,28838.9
167,26056.54,29463.85,27741.11,28918.33
168,25987.55,29486.7,27733.68,28997.77
169,25901.01,29499.81,27726.62,29077.2
170,25798.83,29553.15,27692.61,29156.63
171,25706.67,29611.64,27682.31,29236.07
172,25641.56,29580.38,27652.0,29315.5
173,25519.35,29649.28,27602.69,29394.93
174,25472.25,29726.25,27588.39,29474.37
175,25332.04,29717.69,27550.69,29553.8
176,25219.29,29729.39,27525.52,29633.23
177,25128.12,29753.23,27513.61,29712.67
178,25025.67,29757.73,27462.33,29792.1
179,24932.8,29836.31,27431.02,29871.53
180,24826.69,29864.86,27394.22,29950.97
181,24750.43,29813.65,27367.02,30030.4
182,24681.49,29882.71,27360.53,30109.83
183,24626.73,29843.32,27333.12,30189.27
184,24488.61,29921.52,27334.48,30268.7
185,24427.78,29958.95,27289.03,30348.13
186,24384.51,30062.74,27269.79,30427.57
187,24403.03,30144.22,27254.04,30507.0
