Index,Lower,Upper,Predicted,Actual
103,6700.14,6773.52,6735.18,6683.8
104,6706.65,6858.88,6780.81,6689.6
105,6707.82,6939.37,6820.1,6695.4
106,6699.92,7021.93,6858.11,6701.2
107,6677.93,7083.84,6882.29,6707.0
108,6660.69,7163.44,6908.7,6708.5
109,6640.77,7237.48,6925.14,6710.0
110,6629.17,7294.47,6946.33,6711.5
111,6612.47,7368.34,6969.46,6713.0
112,6583.1,7403.59,6970.72,6714.5
113,6565.35,7456.35,6989.41,6716.0
114,6538.46,7513.22,7000.76,6717.5
115,6539.06,7563.63,7019.38,6719.0
116,6522.19,7602.76,7023.65,6713.33
117,6500.83,7644.94,7035.98,6707.67
118,6484.11,7669.0,7053.61,6702.0
119,6486.34,7711.3,7069.06,6703.5
120,6464.59,7759.14,7080.73,6705.0
121,6432.78,7798.95,7086.53,6687.0
122,6426.58,7813.28,7090.14,6669.0
123,6405.99,7853.03,7103.82,6651.0
124,6375.59,7880.09,7099.36,6633.0
125,6364.07,7909.87,7108.07,6615.0
126,6363.77,7940.58,7117.97,6670.67
127,6356.96,7971.23,7123.24,6726.33
128,6331.23,8008.77,7129.92,6782.0
