Index,Lower,Upper
152,55298.68,56317.34
153,55062.68,56593.64
154,54804.35,56802.59
155,54631.03,57084.8
156,54453.61,57275.13
157,54195.22,57549.53
158,54034.37,57724.31
159,53865.79,57903.94
160,53753.95,58086.62
161,53649.55,58259.54
162,53412.97,58423.48
163,53346.22,58586.33
164,53342.62,58704.69
165,53124.51,58866.25
166,53119.99,58939.81
167,52837.93,58895.17
168,52715.08,58968.27
169,52679.89,58990.93
170,52579.14,59164.21
171,52461.89,59249.71
172,52319.92,59352.08
173,52222.7,59471.1
174,52215.52,59508.94
175,52040.91,59643.97
176,52168.64,59805.08
177,52030.03,59804.24
178,51993.79,59897.73
179,51957.72,60103.97
180,51817.7,60160.13
181,51553.28,60195.14
182,51586.49,60243.36
183,51462.95,60363.78
184,51431.97,60512.17
185,51390.64,60678.73
186,51067.9,60616.94
187,51109.14,60687.62
188,51069.85,60765.09
189,50978.3,61058.1
