Index,Lower,Upper,Predicted,Actual
52,63395.05,77658.72,70084.96,69798.0
53,60651.65,81590.42,71181.09,71737.0
54,59249.2,86381.89,72969.11,71711.0
55,54830.58,89141.83,71907.49,71788.0
56,55853.16,94820.22,74935.92,74865.0
57,53248.17,96251.4,73703.68,80013.0
58,53647.51,102356.52,75902.72,77671.0
59,52751.88,105330.83,76711.46,79153.0
60,51351.7,109463.14,77878.15,87576.0
61,50661.06,110390.64,79158.31,89830.0
62,49572.03,113904.87,80353.23,115264.0
63,48209.52,116534.16,82107.37,110234.0
64,48238.62,119176.94,82758.02,116422.0
