Index,Lower,Upper
109,4995.9,5102.53
110,4967.87,5121.9
111,4953.23,5135.94
112,4934.34,5157.41
113,4916.96,5174.75
114,4920.18,5191.28
115,4910.32,5203.44
116,4902.01,5212.38
117,4887.39,5232.0
118,4882.3,5237.56
119,4877.92,5248.14
120,4871.22,5253.72
121,4860.24,5263.1
122,4854.15,5266.24
123,4843.32,5275.17
124,4847.53,5281.99
125,4830.82,5278.25
126,4827.73,5293.22
127,4824.43,5303.18
128,4818.97,5315.72
129,4819.55,5313.69
130,4805.88,5333.27
131,4803.38,5339.59
132,4801.94,5348.07
133,4806.47,5354.43
134,4798.15,5360.12
135,4774.09,5367.18
