Index,Lower,Upper,Predicted,Actual
68,26884.53,26931.55,26907.37,26913.28
69,26897.99,26965.07,26931.37,26939.26
70,26910.79,26991.9,26953.32,26965.25
71,26925.11,27021.84,26975.48,26991.23
72,26939.15,27046.2,26995.1,27017.21
73,26954.05,27074.26,27017.85,27043.19
74,26973.05,27101.44,27039.6,27069.18
75,26988.98,27129.21,27060.57,27095.16
76,27012.52,27157.14,27084.36,27121.14
77,27027.18,27184.59,27104.14,27147.12
78,27041.78,27206.52,27125.91,27173.11
79,27062.67,27235.1,27149.67,27199.09
80,27076.04,27257.33,27169.43,27225.07
81,27095.45,27284.15,27193.18,27251.05
82,27109.87,27308.58,27214.93,27277.04
83,27129.3,27338.23,27236.93,27303.02
84,27146.71,27361.03,27256.43,27329.0
