Index,Lower,Upper
118,37994.67,40534.71
119,37841.68,41240.2
120,37289.09,41503.85
121,37127.05,41953.02
122,37035.23,42483.08
123,36739.17,42923.34
124,36692.88,43205.96
125,36376.59,43557.36
126,36224.82,44029.14
127,36169.66,44300.6
128,36328.49,44714.11
129,36308.94,44910.97
130,36243.64,45353.6
131,36090.53,45833.99
132,36006.09,45977.19
133,35773.63,46416.59
134,36059.86,46505.76
135,36170.89,46889.41
136,36135.2,47451.44
137,36104.8,47658.0
138,36000.26,47939.48
139,36257.42,48366.22
140,36470.81,48713.73
141,36364.61,49019.82
142,36354.92,49362.97
143,36269.29,49595.1
144,36124.18,49703.87
145,36185.43,49639.37
146,36423.48,50047.42
