Index,Lower,Upper
130,113271.37,116729.93
131,112586.1,117624.34
132,111863.91,118406.27
133,111332.21,119194.11
134,110884.51,119828.88
135,110422.51,120403.1
136,109856.81,120845.3
137,109566.35,121380.98
138,109153.95,121835.59
139,108942.9,122234.2
140,108413.89,122614.69
141,108265.71,122955.13
142,107971.2,123077.66
143,107571.78,123455.2
144,107392.55,123811.38
145,107671.46,124281.07
146,107110.24,124431.58
147,106726.66,125115.08
148,106660.9,125229.98
149,105902.11,125390.17
150,105541.48,125873.62
151,105601.39,126518.24
152,105124.94,126708.18
153,105266.8,126959.45
154,104938.17,127461.45
155,104368.43,127640.17
156,104044.36,127880.53
157,103772.09,128194.43
158,103396.62,128378.46
159,103469.16,128257.99
160,103459.54,128786.96
161,103295.87,128797.56
