Index,Lower,Upper,Predicted,Actual
135,28408.47,29022.54,28723.04,28665.8
136,28330.43,29180.79,28779.53,28663.6
137,28300.78,29347.68,28835.12,28661.4
138,28256.36,29468.45,28889.98,28659.2
139,28235.55,29683.54,28942.26,28657.0
140,28231.03,29748.75,28999.2,28576.0
141,28158.92,29847.68,29053.77,28495.0
142,28137.82,30019.48,29108.92,28498.0
143,28142.14,30164.22,29157.84,28501.0
144,28157.49,30303.34,29217.68,28572.0
145,28159.75,30456.64,29269.66,28647.33
146,28152.4,30554.02,29323.51,28722.67
147,28139.59,30663.35,29379.27,28798.0
148,28130.4,30750.86,29432.95,28873.33
149,28123.31,30809.77,29486.56,28948.67
150,28153.3,30956.35,29540.13,29024.0
151,28183.98,31020.94,29593.63,29043.0
152,28139.11,31110.73,29649.56,29256.0
153,28224.16,31213.61,29702.76,29278.0
154,28196.39,31260.06,29755.93,29300.0
155,28196.47,31410.79,29803.08,29450.33
156,28242.88,31438.17,29862.22,29600.67
157,28234.14,31543.66,29913.35,29751.0
158,28253.4,31705.84,29966.47,29817.0
159,28270.81,31779.38,30021.58,29883.0
160,28271.67,31878.4,30074.69,29949.0
161,28305.46,31921.54,30127.79,30015.0
162,28318.78,32005.96,30180.89,30081.0
163,28363.72,32081.46,30231.98,30147.0
164,28365.18,32212.74,30287.08,30213.0
165,28396.04,32311.98,30340.17,30279.0
166,28489.79,32400.72,30393.26,30345.0
167,28538.55,32473.38,30440.35,30411.0
168,28588.53,32520.97,30499.8,30433.0
