Index,Lower,Upper,Predicted,Actual
134,25320.11,26028.66,25654.6,25578.0
135,25092.65,26258.98,25678.92,25526.0
136,24970.06,26429.78,25703.01,25474.0
137,24839.85,26566.83,25726.89,25422.0
138,24753.71,26713.53,25750.62,25370.0
139,24614.94,26869.28,25774.3,25521.0
140,24486.34,27025.03,25797.88,25672.0
141,24433.31,27223.46,25821.3,25567.0
142,24325.92,27340.37,25844.66,25462.0
143,24213.07,27492.08,25855.97,25357.0
144,24047.85,27605.26,25891.24,25252.0
145,23941.36,27643.94,25914.37,25253.0
146,23926.81,27764.65,25937.47,25254.0
147,23866.4,27855.6,25960.54,25255.0
148,23816.42,27994.68,25983.85,25362.0
149,23815.74,28124.4,26007.13,25469.0
150,23710.69,28190.8,26030.41,25576.0
151,23600.7,28291.96,26053.68,25683.0
152,23592.55,28428.1,26076.94,25790.0
153,23568.6,28518.14,26099.85,25800.0
154,23553.12,28634.59,26123.06,25810.5
155,23517.37,28732.42,26134.28,25821.0
156,23466.83,28775.03,26169.49,25831.5
157,23402.74,28941.15,26192.69,25842.0
158,23370.49,28993.09,26216.21,26624.0
159,23304.33,29131.51,26239.94,27530.0
160,23292.34,29225.4,26263.15,27556.25
161,23210.72,29293.75,26286.37,27582.5
162,23224.95,29349.47,26309.58,27608.75
163,23196.76,29500.53,26332.79,27635.0
164,23193.73,29585.9,26356.05,27717.5
165,23100.92,29640.85,26379.3,27800.0
166,23037.7,29793.55,26402.41,28520.0
167,22998.08,29899.33,26413.51,29240.0
