Index,Lower,Upper,Predicted,Actual
109,4984.52,5107.64,5045.19,5054.22
110,4955.99,5136.34,5048.11,5061.17
111,4940.0,5162.54,5049.16,5068.13
112,4919.74,5174.44,5050.74,5075.09
113,4915.25,5198.72,5050.33,5082.04
114,4895.38,5212.49,5054.4,5089.0
115,4876.06,5233.6,5056.1,5110.33
116,4860.87,5241.92,5056.28,5131.67
117,4843.8,5251.78,5053.26,5153.0
118,4833.69,5267.82,5054.94,5174.33
119,4821.06,5278.49,5059.22,5195.67
120,4826.07,5294.33,5057.34,5217.0
121,4809.27,5298.19,5056.04,5238.33
122,4803.43,5312.52,5058.0,5259.67
123,4790.89,5313.56,5060.54,5281.0
124,4785.54,5335.05,5067.45,5302.33
125,4785.08,5335.29,5064.95,5323.67
126,4767.96,5339.14,5063.95,5345.0
127,4761.47,5351.52,5068.39,5366.33
128,4755.58,5368.42,5072.57,5387.67
129,4750.6,5369.75,5071.58,5409.0
130,4738.62,5386.26,5073.01,5430.33
131,4735.89,5393.32,5074.08,5451.67
132,4733.29,5401.73,5071.5,5473.0
133,4729.42,5415.17,5069.59,5494.33
134,4742.39,5417.21,5076.07,5515.67
135,4727.76,5426.59,5077.32,5537.0
