Index,Lower,Upper,Predicted,Actual
134,3967.46,3975.55,3971.41,3971.8
135,3964.46,3981.79,3973.55,3974.53
136,3962.03,3988.35,3975.07,3977.27
137,3958.73,3995.19,3976.73,3980.0
138,3956.12,4001.91,3977.99,3982.73
139,3952.49,4007.6,3979.02,3985.47
140,3948.7,4013.32,3981.04,3988.2
141,3947.2,4018.73,3982.33,3990.93
142,3942.15,4022.71,3983.55,3993.67
143,3938.8,4029.24,3985.15,3996.4
144,3936.02,4034.66,3985.57,3999.13
145,3935.09,4040.05,3985.95,4001.87
146,3932.14,4043.23,3986.68,4004.6
147,3928.36,4046.96,3988.13,4007.33
148,3927.03,4049.04,3988.81,4010.07
149,3925.16,4053.04,3990.71,4012.8
150,3918.05,4056.92,3992.17,4015.53
151,3915.8,4061.01,3992.61,4018.27
152,3912.85,4064.77,3993.33,4021.0
153,3910.7,4068.9,3994.05,4023.73
154,3910.64,4071.57,3993.63,4026.47
155,3909.38,4075.9,3994.59,4029.2
156,3908.26,4078.59,3995.36,4031.93
157,3906.3,4081.55,3996.5,4034.67
158,3903.12,4085.71,3996.42,4037.4
159,3900.79,4090.15,3996.51,4040.13
160,3898.84,4093.7,3998.07,4042.87
161,3897.52,4096.9,3997.73,4045.6
162,3895.61,4100.08,3997.5,4048.33
163,3893.06,4100.83,3998.95,4051.07
164,3890.22,4106.84,3999.12,4053.8
165,3888.72,4109.2,3999.86,4056.53
166,3888.23,4110.39,4001.12,4059.27
167,3886.76,4113.47,4002.12,4062.0
