S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,1.9033794031571842,1.791759469228055,2.0603030592777123,3.332204510175204,2.5398328834327124,1.0986122886681098,0.6683074129425121,0.0,0.12297386971153346,3.258096538021482,2.5161898344634723,4.7535901911063645,4.916688191176905,4.8972177159495125,4.366245765361774,0.0,0.45719481296367054,2.302585092994046,1.239129987395271,0.0,0.27399828026093187
4.458215773031428,3.6563938728417056,1.791759469228055,1.6425670219115576,3.332204510175204,1.8835987162247656,1.0986122886681098,0.5322595923899704,0.0,0.8445545594876285,3.258096538021482,2.50089531062421,4.7535901911063645,4.817874596119329,4.9003242732785735,4.6087613571561405,0.0,0.0,2.302585092994046,1.4948631741581944,0.0,1.1065652024820627
4.460144413937834,2.6763715213332677,1.791759469228055,1.8029665711673162,3.332204510175204,2.4376125267124107,1.0986122886681098,0.6263792354743336,0.0,0.33341345492697594,3.258096538021482,3.4313987006761884,4.7535901911063645,5.600621391234829,4.903421209789107,3.640552729740341,0.0,0.014293533988055648,2.302585092994046,2.107462181849071,0.0,0.5586309743963143
4.4620693423474185,2.19210777281497,1.791759469228055,1.624376630214076,3.332204510175204,3.5371396707309346,1.0986122886681098,1.224933287808418,0.0,0.6782659927862924,3.258096538021482,3.492923127992401,4.7535901911063645,3.9913839784349103,4.906508584887358,4.224909591710114,0.0,0.6133069508170095,2.302585092994046,2.0081887728743926,0.0,0.13823869877374434
4.4639905725253115,2.4234510424046927,1.791759469228055,1.5179331041420097,3.332204510175204,3.0839645809756586,1.0986122886681098,0.9889816901667496,0.0,0.0,3.258096538021482,3.2512424424940045,4.7535901911063645,4.078941708766321,4.909586457431038,4.594218791520986,0.0,0.06342523362662492,2.302585092994046,1.5633972687021203,0.0,0.6964093656283823
4.465908118654584,3.741206552074675,1.791759469228055,1.7967586193313496,3.332204510175204,2.97847928359483,1.0986122886681098,1.288360216233118,0.0,0.3525050163995208,3.258096538021482,3.0158851715768478,4.7535901911063645,4.468926542133553,4.912654885736052,4.36004421659388,0.0,0.0,2.302585092994046,1.5029065778025632,0.0,0.1427638753132069
4.465908118654584,1.2383520349660768,1.791759469228055,1.1197247511172546,3.332204510175204,2.612346194027486,1.0986122886681098,0.9475920646378845,0.0,0.1534996036103893,3.258096538021482,2.6279530750599718,4.770684624465665,4.078997799079207,4.912654885736052,4.990206376842857,0.0,0.0,2.302585092994046,2.140937444448795,0.0,0.5738075262955757
4.465908118654584,2.8033753800844634,1.791759469228055,1.6902465619993827,3.332204510175204,2.430346355415427,1.0986122886681098,1.2338747351381563,0.0,0.0,3.258096538021482,1.812158149746688,4.770684624465665,4.3434051767269,4.952299717083292,5.881663767172011,0.0,0.2858949444704352,2.302585092994046,0.8363244564834122,0.0,0.2859672065334523
4.465908118654584,3.6524295658638524,1.791759469228055,2.281692069126916,3.332204510175204,3.2947838742257454,1.0986122886681098,0.39092605196283686,0.0,0.49008120335561933,3.258096538021482,2.8003554761476632,4.770684624465665,5.1131711143976055,4.990432586778736,4.805851673189533,0.0,0.08061748919534875,2.302585092994046,1.7072023712382214,0.0,0.6531008905715778
