S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,1.1473226294030372
0.0,2.811869460468849
0.0,2.3589224603692047
0.0,2.499437254106048
0.0,2.1732921839683716
0.0,2.104273703070409
0.0,2.0446137253367374
0.0,1.4041393469321592
0.0,2.322226215472773
0.0,1.523467379518617
0.0,0.0
0.0,2.8207661834007
0.0,1.4353500916807351
0.0,1.6381988421222078
0.0,1.2100382574508741
0.0,0.43628578427749143
0.0,0.0
0.0,0.265799721754187
0.0,1.3736069959482298
0.0,1.4606996406041994
0.0,0.3211743958101143
0.0,1.1785635894792648
0.0,1.075654424661634
