S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,2.5075657597323193
0.0,0.8423689777591968
0.0,2.32982409847446
0.0,2.3071080993487354
0.0,1.931387433004484
0.0,0.6353200689225194
0.0,2.753201690973621
0.0,2.3084168708618273
0.0,1.2871618334970856
0.0,2.3932765190863643
0.0,1.146628330270643
0.0,1.5043236808363531
0.0,0.7715085418760682
0.0,0.0326650956148673
0.0,3.7732588299492287
0.0,1.1299577943228931
0.0,1.9283002721278777
0.0,1.178774961523289
0.0,2.137107319641968
0.0,0.889382768898054
0.0,1.549081471379839
0.0,1.7539265560662485
0.0,0.1628319416033075
