S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.0,4.820281565605037,4.047033055956659,2.9444389791664403,5.77459674302186
0.0,0.8812374079372299,4.820281565605037,2.8338272644048628,2.9444389791664403,1.2847967462200809
0.0,0.614515103558696,4.820281565605037,3.76932925510591,2.9444389791664403,1.3769428820801282
0.0,0.7242455303910852,4.820281565605037,3.7065180446699637,2.9444389791664403,5.430560357725245
0.0,0.9202293678513805,4.825108606353353,4.0396069865630055,2.9444389791664403,4.059304510768593
0.0,3.3845824513806813,4.829912458665998,4.456363152230667,2.9444389791664403,0.9969132752291889
0.0,0.959975443702702,4.8346933442663405,4.480023532353065,2.9444389791664403,4.787876242501866
0.0,1.0168370435736154,4.839451481712757,3.511887199651648,2.9444389791664403,3.8826226880014185
0.0,1.6658129227021208,4.844187086458591,4.161505665179352,2.9444389791664403,1.1800173111468184
0.0,0.446585805538536,4.845498562056402,3.996856569978399,2.9444389791664403,4.698853298160384
0.0,0.18593659358369086,4.846808319938465,3.980931949613994,2.9444389791664403,3.9102511256975765
0.0,0.7984229131152044,4.848116364598481,4.448341445941548,2.9444389791664403,3.731280515219444
0.0,0.9534306047676427,4.8494227005125365,4.604108561887221,2.9444389791664403,3.492719841151317
0.0,0.0,4.850727332139201,3.8545320373290233,2.9444389791664403,5.878760052626417
0.0,0.3004910943379978,4.852030263919617,4.068756491445363,2.9444389791664403,3.607309881047467
0.0,3.0091240177716405,4.853331500277589,4.22975421597852,2.9444389791664403,5.245598718978894
0.0,1.6690105480608053,4.854631045619675,4.36384631618285,2.9444389791664403,2.0711971476814584
0.0,1.1179078912817983,4.855928904335275,5.672623721061347,2.9444389791664403,3.232926998183342
0.0,0.0,4.857225080796721,3.006022915782332,2.9444389791664403,4.830546482297745
0.0,0.0,4.858519579359367,4.234566588979345,2.9444389791664403,1.945633003609693
0.0,2.075560438650003,4.859812404361672,4.290494038662676,2.9444389791664403,7.516247115671559
0.0,0.0,4.90527477843843,4.465393765701441,2.9444389791664403,3.034361088472579
0.0,1.6731166059312854,4.948759890378168,3.877278094383477,2.9444389791664403,4.320917821510084
