S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.41670086596515066,4.820281565605037,5.414597268281984,2.9444389791664403,4.954047478730403
0.0,0.0,4.820281565605037,4.785618581238266,2.9444389791664403,2.6493923575631535
0.0,0.02761470219523643,4.820281565605037,4.815118359994657,2.9444389791664403,4.042369276164589
0.0,2.29487394494403,4.820281565605037,3.484210489983015,2.9444389791664403,3.546526449719903
0.0,0.26031154621141217,4.825108606353353,3.8290736551721705,2.9444389791664403,2.755954092233552
0.0,0.0,4.829912458665998,5.233724174681281,2.9444389791664403,4.856308207936558
0.0,0.05779602990789534,4.8346933442663405,3.8580009485747735,2.9444389791664403,3.7003090268447854
0.0,1.4622960813970574,4.839451481712757,6.050853375276162,2.9444389791664403,2.9350080489375254
0.0,1.9954080676436292,4.844187086458591,5.034880470451572,2.9444389791664403,5.815082180113199
0.0,1.3566634683197527,4.845498562056402,4.887526477884987,2.9444389791664403,2.947050371154198
0.0,3.0927752110112454,4.846808319938465,4.640540562534355,2.9444389791664403,4.744388119784474
0.0,1.4349763568616534,4.848116364598481,3.9505663689888406,2.9444389791664403,1.684741065646317
0.0,0.0,4.8494227005125365,5.018621363937606,2.9444389791664403,3.590601621374563
0.0,0.0,4.850727332139201,4.932037107128226,2.9444389791664403,5.97962372130816
0.0,0.16794177630137108,4.852030263919617,4.707289502581509,2.9444389791664403,3.822474006953654
0.0,0.7282118188582369,4.853331500277589,3.9531940093403066,2.9444389791664403,4.183363263803602
0.0,0.21513306954712985,4.854631045619675,1.6817149258737625,2.9444389791664403,4.865981266957466
0.0,0.6836955946028798,4.855928904335275,3.224385279024066,2.9444389791664403,2.843962167780849
0.0,2.677390631164292,4.857225080796721,3.5216794536380194,2.9444389791664403,4.799308775328977
0.0,1.4481959586274118,4.858519579359367,3.0382282987319265,2.9444389791664403,5.48851284671614
0.0,0.0,4.859812404361672,4.69175613016623,2.9444389791664403,2.8849651321615797
0.0,1.474036096823616,4.90527477843843,3.819931934300424,2.9444389791664403,2.064577990246838
0.0,1.243226384696327,4.948759890378168,4.838198318909161,2.9444389791664403,5.23751276472203
