S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,2.903613049264437,4.8494227005125365,5.257394769268435,2.9444389791664403,4.575043496079218
0.0,1.2188652777082456,4.850727332139201,3.7859161068078,2.9444389791664403,3.9664126740417696
0.0,0.2554525229290976,4.852030263919617,2.8965985497703057,2.9444389791664403,3.048219837941625
0.0,2.7973960586883337,4.853331500277589,2.989153565967264,2.9444389791664403,5.970104999101085
0.0,0.0,4.854631045619675,4.072175271318113,2.9444389791664403,3.9268366997134327
0.0,0.0,4.855928904335275,4.183126108800637,2.9444389791664403,4.255196517514495
0.0,0.028081251540245544,4.857225080796721,5.401778294016426,2.9444389791664403,4.607871963734114
0.0,1.982277056467944,4.858519579359367,4.804518265635225,2.9444389791664403,4.981624447000909
0.0,0.0,4.859812404361672,2.3602350743317544,2.9444389791664403,3.5456416612516777
0.0,2.7431464125109377,4.90527477843843,3.6593354544344505,2.9444389791664403,5.6279595660383315
0.0,0.0,4.948759890378168,3.7490783547216315,2.9444389791664403,3.646895602374742
