S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,3.099906423552453,4.8494227005125365,3.7774612587784975,2.9444389791664403,3.1338297156783637
0.0,0.6071926502319037,4.850727332139201,4.914855223800026,2.9444389791664403,5.585565016779357
0.0,1.3567939398563809,4.852030263919617,5.011325124462604,2.9444389791664403,3.1514454695203904
0.0,0.0,4.853331500277589,4.55672363529884,2.9444389791664403,3.2262522626231718
0.0,0.0,4.854631045619675,4.175454609317747,2.9444389791664403,3.927155072470952
0.0,0.5065306434004612,4.855928904335275,4.029308963712476,2.9444389791664403,5.904836671129551
0.0,1.3751534194102266,4.857225080796721,3.8825135036046547,2.9444389791664403,4.498823340492144
0.0,1.3957495688479455,4.858519579359367,3.721621097389433,2.9444389791664403,3.4188107170346984
0.0,1.17167143843993,4.859812404361672,4.921624234951363,2.9444389791664403,9.408157266675829
0.0,1.4646852808290993,4.90527477843843,3.3747855177281387,2.9444389791664403,4.999677428599693
0.0,0.0,4.948759890378168,4.81372533331578,2.9444389791664403,5.102870100788913
