RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.6070859231539256,0.0,1.0042869273197643,0.0,1.4892505708600041,0.0,1.2255437662349544,0.0,0.8147718711559766
0.0,2.8071052610785934,0.0,1.081611536056395,0.0,2.443295849670716,0.0,0.6436081808935827,0.0,0.7388709328307514
0.0,2.227280848894771,0.0,1.1252682471913402,0.0,0.502349689741178,0.0,1.5659017416313314,0.0,0.0
0.0,0.9797088829636439,0.0,0.8620382751076673,0.0,0.021555134177969393,0.0,0.0,0.0,1.6409851724205564
0.0,0.5212633715605242,0.0,2.6361898581033643,0.0,1.221887218245751,0.0,1.472324280888453,0.0,1.2096425608314627
0.0,0.0,0.0,1.333364763722251,0.0,0.09598125480136943,0.0,1.1764723699587647,0.0,2.047613861653823
0.0,0.0,0.0,1.0564566088708214,0.0,1.0320510593469456,0.0,0.8979651799901975,0.0,0.21203205242517986
0.0,0.0,0.0,0.14614230435027653,0.0,2.469002340885633,0.0,0.32476303492950986,0.0,0.21855805594995092
0.0,1.6856395466234773,0.0,0.0,0.0,2.260966592172384,0.0,2.0186993475959123,0.0,1.0186707147907101
0.0,3.549683897014837,0.0,1.5108155033848834,0.0,0.0,0.0,2.773591476681096,0.0,1.1566768011739397
0.0,3.478803601045799,0.0,0.6178729391827923,0.0,2.5466702635883167,0.0,2.0856345655564104,0.0,0.8873778513951921
0.0,2.755571934177347,0.0,0.15841155396094908,0.0,3.886968219049505,0.0,1.2608881481844747,0.0,0.0
