,Actual_last_5_vals,Mean_Simulation,Simulated_28,Simulated_17,Simulated_3,Simulated_8,Simulated_19,Simulated_27,Simulated_13,Simulated_9,Simulated_23,Simulated_6,Simulated_14,Simulated_29,Simulated_12,Simulated_20,Simulated_25,Simulated_18,Simulated_2,Simulated_15,Simulated_11,Simulated_0,Simulated_16,Simulated_22,Simulated_5,Simulated_21,Simulated_4,Simulated_10,Simulated_1,Simulated_7,Simulated_24,Simulated_26
0,53350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53354.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53359.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,53364.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25,54491.25
6,,55092.84,55734.46,55436.75,53557.12,55181.1,57318.22,54321.29,57387.56,54799.83,57546.72,56139.83,54944.04,56772.99,56510.08,56192.07,54910.37,58397.94,56605.69,61833.94,52006.9,55658.48,54540.64,50395.79,51886.6,54348.5,54754.46,52903.56,53265.62,57694.57,52517.01,49223.08
7,,54080.36,55104.65,57227.05,57078.51,58661.59,52323.12,52861.59,52519.09,51273.6,52562.61,59547.86,50736.56,52295.68,52890.17,50823.47,59556.7,52446.39,51962.87,52077.71,54295.64,57059.72,61084.01,49357.07,56477.08,54095.28,54024.05,52426.78,56187.56,49516.63,52682.79,53254.84
8,,54601.49,53325.01,56480.98,56996.22,56204.05,56633.45,57056.76,55970.22,55826.42,54603.72,50970.11,53248.47,47980.26,50697.59,54278.66,54635.8,54564.59,59964.53,56959.1,59816.73,59461.28,50088.7,52759.1,60019.84,56697.36,57267.39,55962.24,47870.22,53832.65,47762.17,50111.16
9,,53927.49,54022.66,53336.5,53637.49,53954.07,56179.69,55491.06,51244.49,52162.62,49779.15,53655.42,55575.47,54074.53,58150.59,57914.99,54066.3,54979.99,53640.74,52510.4,53407.52,53911.08,51718.78,57023.53,52843.85,56633.7,55522.92,53566.58,50349.02,52767.82,51022.23,54681.45
10,,54587.45,55263.81,56600.74,53671.84,54191.07,54572.99,56109.67,54875.06,54179.24,55052.11,52574.0,52971.98,51986.74,55868.41,58057.63,58281.75,50508.75,49821.33,56704.87,56622.93,56726.96,53821.33,52511.56,56959.41,55442.86,50684.18,58890.95,54117.02,54457.33,49621.09,56475.86
11,,55342.63,58274.02,51009.25,56018.35,57163.7,54397.98,56219.45,52292.66,52989.15,56548.57,54601.02,58651.54,51928.46,57998.01,59300.65,53809.33,53981.28,55270.17,56900.94,48031.73,60452.07,55653.33,56752.46,56327.97,58485.01,49482.01,54540.17,52042.28,55667.91,57483.92,58005.47
12,,55038.76,56226.9,54882.48,53292.88,57292.94,56137.34,53429.59,54295.73,49951.1,57455.58,57703.84,50813.55,54610.35,55548.67,55239.22,58915.41,57133.02,61235.52,55095.75,55387.19,58013.65,51600.46,52620.67,59792.57,59954.78,52488.39,51102.5,51053.55,56715.31,54020.0,49153.86
13,,53819.71,52109.27,53807.69,53790.87,52181.23,53075.75,52796.97,51491.54,54174.29,53194.42,52942.86,52789.07,51737.15,54779.45,54474.6,55188.54,51039.47,54015.38,59096.48,56088.79,52650.75,51434.57,56197.52,51306.87,56652.67,58876.61,53322.27,51613.27,59650.38,52559.65,51552.78
14,,54341.46,57052.81,51303.49,57702.42,50652.6,53100.01,52140.98,53352.85,53026.49,54909.17,53430.92,56664.09,53816.0,54132.2,54598.54,57539.56,55301.13,57212.26,55595.83,52915.02,54695.81,54893.41,54020.23,53586.36,50008.62,56547.27,49394.83,52089.67,58337.59,56664.47,55559.26
15,,54456.09,53520.01,55322.02,56494.63,54756.29,57579.22,49932.47,56711.84,52157.38,53543.44,53060.03,54922.9,56319.8,58783.21,51917.19,53162.92,50793.74,54538.7,53704.19,54951.43,52223.18,55162.93,53565.79,53074.31,58283.55,53931.62,56515.33,54107.89,60445.55,55182.28,49018.92
16,,54983.42,55907.18,54226.1,56494.66,53358.23,51974.28,54109.41,53862.74,53209.66,60375.12,56011.95,56732.49,54575.17,53765.18,58058.66,57583.56,57468.08,55172.26,55582.99,53510.83,57045.56,52384.15,53733.63,55450.37,54110.15,52720.72,60955.23,56344.09,51995.84,50686.84,52097.49
17,MAE,,1176.26,1428.11,1457.95,1501.92,1536.85,1553.18,1556.8,1640.08,1642.25,1670.84,1767.69,1796.36,1824.59,1901.77,1949.7,1954.14,1971.12,2011.15,2032.89,2038.62,2086.31,2091.81,2111.06,2195.14,2251.68,2340.16,2347.27,2502.48,2537.52,2848.63
