S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,4.977520045533777,3.1354942159291497,4.001152489369782,2.3978952727983707,0.8891806217471645,0.6931471805599453,0.0,3.7376696182833684,5.064937453546897,3.091042453358316,2.9662028445692035,3.258096538021482,3.7394454200306058,3.5553480614894135,4.017474909582426,1.9459101490553132,3.5950323804773032
5.4680601411351315,4.778124334539251,3.1354942159291497,3.980392406273058,2.3978952727983707,2.7424446877952358,0.6931471805599453,2.927330866336471,3.7376696182833684,4.316754987810255,3.091042453358316,2.086708136852467,3.258096538021482,2.162571219832817,3.5553480614894135,3.299215837354441,1.9459101490553132,2.1701727376693847
5.4680601411351315,4.2033274430992185,3.1354942159291497,3.5165378871344735,2.3978952727983707,1.9697448914628235,0.6931471805599453,1.8491272813174462,3.7376696182833684,4.201238469534134,3.091042453358316,2.2697555147115693,3.258096538021482,1.4911881564107032,3.5553480614894135,3.4749152490296065,1.9459101490553132,2.4923993485816887
5.4680601411351315,5.6108514595993775,3.1354942159291497,3.4169625100068277,2.3978952727983707,1.9368717986524948,0.6931471805599453,1.520617448652866,3.7376696182833684,4.00249668050028,3.091042453358316,1.4390771444793278,3.258096538021482,2.67995742912676,3.5553480614894135,3.931898310978226,1.9459101490553132,6.0627951292786495
5.458166067489932,4.550401787451443,3.1354942159291497,3.39551065303404,2.3353749158170367,3.3002060025885136,0.6931471805599453,0.3479753374193404,3.729701448634191,4.328011209891551,3.091042453358316,2.1013550180726193,3.258096538021482,1.079529976134901,3.5553480614894135,3.6877555414855294,1.9459101490553132,2.179720827017685
5.448173122092414,5.475535150524633,3.1354942159291497,3.8552260407274357,2.268683541318364,2.7310672862455783,0.6931471805599453,0.644402248001531,3.721669276936927,4.028366917092559,3.091042453358316,2.2771552723811945,3.258096538021482,1.367854918652331,3.5553480614894135,3.6765227115611085,1.9459101490553132,3.1886538515479996
5.438079308923196,5.303645702972104,3.1354942159291497,4.118320704474234,2.1972245773362196,2.5328496778017833,0.6931471805599453,3.8036521458955117,3.713572066704308,4.6023905817223625,3.091042453358316,1.9028032374657045,3.258096538021482,0.25325191534747304,3.5553480614894135,3.0927153859611654,1.9459101490553132,1.78302626698611
5.438079308923196,6.128722534452975,3.1354942159291497,3.4106437355001042,2.1972245773362196,2.18819079365354,0.6931471805599453,2.504457789834683,3.713572066704308,4.351094136917896,3.091042453358316,2.2153863761535906,3.258096538021482,3.0243551432646885,3.5553480614894135,3.3940223114595636,1.9459101490553132,3.8221775140853866
5.438079308923196,4.6104953750782585,3.1354942159291497,3.306030786708987,2.1972245773362196,2.798738390329939,0.6931471805599453,2.0019785501199623,3.713572066704308,3.738496164680908,3.091042453358316,2.7711847374740644,3.258096538021482,1.3906465706908617,3.5553480614894135,3.231710121044539,1.9459101490553132,3.41862537926705
5.438079308923196,4.959593769033757,3.1354942159291497,3.280035580857766,2.1972245773362196,2.283605748887758,0.6931471805599453,1.7915373404048083,3.713572066704308,5.172885186108797,3.091042453358316,1.6220970546904576,3.258096538021482,2.808260361777407,3.5553480614894135,4.242807996472999,1.9459101490553132,4.849886440002484
5.438079308923196,6.341853484962909,3.1354942159291497,3.1926101219466707,2.1972245773362196,1.5901815505232095,0.6931471805599453,2.4277652456590206,3.713572066704308,4.185394584819062,3.091042453358316,2.5178219344715163,3.258096538021482,3.700138415782234,3.5553480614894135,3.370659529849085,1.9459101490553132,3.7957977923714865
