RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.04691691978775157,0.794859720905366
0.0,0.7782759560253194,0.0,0.0,0.0,0.0,0.4213499186481877,2.955159409357983,0.0,1.4284859216714407,0.0,0.0,0.0,0.1703623583794658,0.04274154837727106,1.2341059399880026,0.04274154837727106,0.5329676594786035
0.0,0.35436112282338095,0.0,0.39266843872177193,0.0,0.0,0.3863609267981219,1.4226972725511742,0.0,2.8757444877282667,0.0,0.3178214505271477,0.0,0.0,0.038548670117235125,1.0538054372236703,0.038548670117235125,1.258242984938922
0.0,0.0,0.0,0.2674321396860596,0.0,0.4275994302416348,0.3501031787754985,3.4126643132466956,0.0,1.6516570038000333,0.0,0.2454193095643606,0.0,0.23701269343874853,0.03433813758089155,0.47993649084192264,0.03433813758089155,0.0
0.0,0.5272896420707446,0.0,0.27764274778420234,0.0,0.27355573830999114,0.3124811869859139,0.4491381925816955,0.0,0.562627381961989,0.0,0.0,0.0,0.5509691790665038,0.03010980147137047,0.7022457892244424,0.03010980147137047,0.8184002752768549
0.0,0.16987677684220046,0.0,0.0,0.0,0.0,0.27338826119463594,3.175995045100608,0.0,2.469886286132999,0.0,0.179797286039296,0.0,0.0,0.025863510589919297,0.4731458490926025,0.025863510589919297,0.9319968928951574
0.0,0.36006315632833513,0.0,0.0,0.0,0.7935892767304981,0.23270468455819335,1.554664762974617,0.0,0.0,0.0,0.0,0.0,0.0,0.021599111803461798,0.8259379399898235,0.021599111803461798,1.2342484029353697
0.0,0.12796766301232926,0.0,0.14561557309964054,0.0,0.0,0.19029550263309924,2.2263783767858474,0.0,0.48402192383963744,0.0,0.18449247545252478,0.0,0.3634789271568283,0.017316450011460875,0.0,0.017316450011460875,0.5158420743669626
0.0,0.18942396008330933,0.0,0.04352178465601925,0.0,0.18478268527884317,0.1460078224319825,2.41126343394899,0.0,0.42135063454917965,0.0,0.0,0.0,0.0,0.0130153681120703,1.0595248246605022,0.0130153681120703,1.9850849569247646
0.0,0.0,0.0,0.0,0.0,0.0,0.09966748517328153,1.702296588887178,0.0,1.4573356787551484,0.0,0.11367800703923542,0.0,0.18518284709241123,0.008695706967553821,0.5373899731266064,0.008695706967553821,0.7451717015250265
0.0,0.41393790839975,0.0,0.0,0.0,0.14405346897959045,0.05107492993641579,3.0078058172110707,0.0,1.0519038405069412,0.0,0.4574034908833829,0.0,0.0,0.00435730536895569,0.09237289095039047,0.00435730536895569,0.3299968439408501
0.0,0.0,0.0,0.004558929993588201,0.0,0.02905595368680204,0.0,1.975272858889644,0.0,0.7856533694461385,0.0,0.0,0.0,0.08032110091598549,0.0,0.9586458681566414,0.0,0.4587005082462786
