RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,S1488_Actual,S1488_Simulated
0.0,1.6495394534030674,0.0,1.0240008494031487,0.0,1.021823466540262,0.0,0.9723747422179743
0.0,0.6630198768739614,0.0,0.7574662754067255,0.0,1.2445989153434422,0.0,3.019104321845874
0.0,1.8893785434150534,0.0,1.2994495846378218,0.0,1.101075881062362,0.0,0.6904188582268938
0.0,0.23650692654834438,0.0,0.16111209277678773,0.0,0.8483913322522378,0.0,1.6431452489824607
0.0,4.120463675965549,0.0,0.0,0.0,0.8525669585697898,0.0,0.41280452633269205
0.0,4.678203616887604,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.1788959368608376,0.0,1.717304671278919,0.0,0.11416817542877988,0.0,0.034315016587590286
0.0,2.680233159287151,0.0,0.5026386348949177,0.0,0.6698309098296236,0.0,1.411724672722785
0.0,1.6005223533209751,0.0,1.9768173406138763,0.0,1.017123895358293,0.0,1.0023992358317642
0.0,0.0,0.0,1.6754583863593038,0.0,0.0,0.0,0.8018206154055596
0.0,0.0,0.0,0.0,0.0,1.6334279791989377,0.0,0.0
0.0,0.5981535992789349,0.0,1.097685158309214,0.0,0.0,0.0,0.0
0.0,0.013058776528061866,0.0,2.3188699945941784,0.0,1.5850513186819937,0.0,0.0
0.0,0.8040878332153442,0.0,0.21221780933844336,0.0,0.8165275077515721,0.0,0.5816903271886124
0.0,3.37467661517476,0.0,0.3514897485496309,0.0,0.4365958095392578,0.0,2.1247187191275057
0.0,3.3798281901704357,0.0,1.4695442717934442,0.0,1.293137336788884,0.0,2.2229439346311333
0.0,3.4963459556748324,0.0,2.396923136076683,0.0,1.8048903811247188,0.0,1.268005795536217
0.0,0.24918960433334014,0.0,0.0,0.0,0.021600335148911354,0.0,0.5931286451108392
0.0,3.432456993258015,0.0,0.7645911725502111,0.0,0.0,0.0,0.7287328925162558
0.0,3.6757951798920043,0.0,2.695464792695655,0.0,1.8851249320165726,0.0,0.570510543231708
0.0,0.8756335177366653,0.0,0.20502653914304692,0.0,2.1076230552139865,0.0,1.2821253737691205
0.0,1.7874385326068634,0.0,0.8114305267598589,0.0,0.7233261740978085,0.0,0.0
0.0,1.350505073933968,0.0,1.7399556516038448,0.0,1.5415797583467845,0.0,1.3868332669328998
0.0,2.0281596571980947,0.0,1.4767393086110112,0.0,0.3807586953880191,0.0,2.010477636646124
