,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
360,17359.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,17360.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,17362.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,17363.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956
366,,15378.085385153241,15927.723405832414,15015.364142615752,13316.807033384857,12938.846444329827,12048.718716330557,13103.126974604482,15216.035603139715,13158.300908085976,14725.73600854823,14565.334577242471,13625.718545942633,14473.579592344491,16432.104897309313,17023.157806420437,16756.68821333536,11210.978442719113,15641.074617154307,15664.26358699405,16389.039652080974,15132.87050424363,15669.6286897738,12965.16138871099,15308.462611918789,13746.840701128122,11716.265622869923,13941.112760617838,14054.171456703083,15246.417479808984,14605.38646563693
367,,15621.966263848888,12278.213838564565,16234.124103335518,15651.339045805893,17800.108748692277,14997.967470248179,14586.54639876224,18334.981812808393,14895.516730235777,15658.96931193306,15476.589305723113,14959.277586249547,15125.875758261283,11424.77142312853,14081.08276823679,14309.365366595122,14699.775237637057,12462.73702996438,14241.745944549328,15424.195256063453,13273.066903675994,16710.171958557148,13903.004338464807,14300.480414325722,14559.109774843395,13538.438308397637,12598.849178133962,14594.633937614693,11108.402206554489,14391.276836702953
368,,14812.444598088967,14716.216100017678,13234.888691449123,14861.070963414442,15055.643893348513,14522.7043773886,16395.044412159266,13214.646068262642,13636.039634625384,16677.78379907332,14355.46657678653,13046.197927870624,15809.32427582933,15960.254443466809,12560.37117402505,13753.803820880103,12990.713128671698,15708.50970456599,15486.626977755095,14501.24569269471,13645.897467001663,12062.07504577472,15860.418980983088,14588.234440162512,16453.21353750673,16782.47027463288,16317.624494565738,14559.373756523257,12341.153682675775,15435.226709192866
369,,13617.741780875782,14548.894172093236,13875.911757989907,16182.231784485539,15537.766188843736,15388.92266030153,15586.796080826402,15975.822392499205,12083.891363364519,15876.0861543302,13410.41395583447,16262.978206211737,12164.378205225978,12544.78433055421,13182.357069556607,12630.189943818368,14752.641161984408,15155.372701511164,14763.822450864198,15253.986827899103,17195.74613184449,14954.532851469483,12920.590008097422,12890.53593273228,14719.974518905694,14913.710881951474,17367.153293906453,15749.821522517037,13684.579436908216,13997.616138417185
370,,13769.180869034726,12114.696041366247,13686.207618292718,13149.381647113694,15750.536357370862,15591.764066580734,15356.431186114893,14903.329558922456,12758.488907497971,13604.096373103694,11977.021725245228,14610.125898361483,13855.00666063685,12478.663923659476,14441.999034051321,16277.38245498607,14857.986481007929,13703.378089231688,13393.86621638688,13686.129107644107,16699.56675878369,15204.172415343655,16791.24627057678,13150.294198586336,12408.911364929381,16218.038191648237,14618.957687328384,17384.93427504236,13931.298184764983,13244.262226358027
