RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,4.962844630259907,4.534028144429186,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.5618851202780206,3.550574782736756,3.6590208329517058,2.4849066497880004,4.1830530670466235,2.3978952727983707,1.9852941643873883,0.6931471805599453,2.513755732463499,4.962844630259907,3.5745942400917055,3.7376696182833684,4.686222968985395,3.091042453358316,1.4348804067867433,3.5553480614894135,3.4926417187568224,5.823045895483019,4.258267599765386,3.258096538021482,2.3107792296696275
3.1354942159291497,4.096350751778415,3.5553480614894135,3.616740116961356,2.4849066497880004,3.545924752233051,2.3978952727983707,2.6127683462124636,0.6931471805599453,1.4094044947417264,4.962844630259907,4.873326435685913,3.7376696182833684,4.328560544353236,3.091042453358316,2.6862107449201535,3.5553480614894135,3.6235613733621737,5.823045895483019,6.446123495587232,3.258096538021482,1.709396593660816
3.1354942159291497,4.179885908626108,3.5553480614894135,2.8296351572446525,2.4849066497880004,5.9889758309158045,2.3978952727983707,2.902142591194211,0.6931471805599453,4.366285780241572,4.9605109069136875,4.751695514331619,3.7376696182833684,3.8167235795147962,3.091042453358316,2.515746236804597,3.5553480614894135,4.193908488203679,5.823045895483019,3.577142894390236,3.258096538021482,2.232033812783996
3.1354942159291497,3.6284255066752307,3.5553480614894135,2.604133737805079,2.4849066497880004,4.177441439605344,2.3978952727983707,3.0559713213308273,0.6931471805599453,1.8888509610554498,4.958171724560515,4.5057907992012876,3.7376696182833684,4.18875468906967,3.091042453358316,1.721144060089709,3.5553480614894135,4.418014984365351,5.823045895483019,5.522268689723248,3.258096538021482,2.4781425680496745
3.1354942159291497,3.0922657071558564,3.5553480614894135,3.4166406534918607,2.4849066497880004,3.4261048336459496,2.3978952727983707,1.2275540504468085,0.6931471805599453,2.6669921201109412,4.955827057601261,4.987932016129699,3.7376696182833684,3.378249200367838,3.091042453358316,3.306969556766862,3.5553480614894135,3.8588738058084617,5.823045895483019,6.8393442787393495,3.258096538021482,2.4732964442075835
3.1354942159291497,3.5058354855639533,3.5553480614894135,1.6748087141113426,2.4849066497880004,2.2923203726177275,2.3749057545736716,1.3015851825544686,0.6931471805599453,1.9418532254470882,4.9672057361689195,4.778831160811669,3.7346889901452305,3.13439783806829,3.091042453358316,3.9645410957485288,3.5553480614894135,1.9765496620751444,5.823415649600746,6.590865159578774,3.258096538021482,5.68307809365032
3.1354942159291497,3.99240405510557,3.5553480614894135,2.9264329650122147,2.4849066497880004,4.262744591547515,2.3513752571634776,2.2239738105874407,0.6931471805599453,1.806398849676241,4.978456395732021,4.9850105571695265,3.7316994512968646,3.448316035944337,3.091042453358316,3.3923639293531527,3.5553480614894135,3.156932883115347,5.823785267050898,5.473928965123649,3.258096538021482,0.0
3.1354942159291497,2.9721899135038377,3.5553480614894135,2.9790655665145014,2.4849066497880004,5.425615615246607,2.327277705584417,3.017086625128,0.6931471805599453,2.493133249327538,4.989581884898423,4.614091273129133,3.7287009483006077,4.24641423538075,3.091042453358316,3.211464504915315,3.5553480614894135,3.1989909680951794,5.8241547479344655,3.637855905074394,3.258096538021482,3.8272146605224795
3.1354942159291497,3.874480607670836,3.5553480614894135,3.399119816185425,2.4849066497880004,6.417836110946163,2.302585092994046,1.8306022462261322,0.6931471805599453,1.315595936164103,5.000584958242754,4.878623537334931,3.7256934272366524,3.0291904747627996,3.091042453358316,2.621681147154924,3.5553480614894135,4.394501382054056,5.82452409235233,7.73292956611424,3.258096538021482,2.734705024540082
