S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,2.302585092994046,2.157542452532808,4.848116364598481,4.807352905542267,2.9444389791664403,2.944434154608275
0.0,0.0,2.302585092994046,2.425509727308987,4.8494227005125365,4.842477455146938,2.9444389791664403,2.9444356160025498
0.0,4.988540899463291e-06,2.302585092994046,2.2322488579874546,4.850727332139201,4.819287965953775,2.9444389791664403,2.944432526887273
0.0,0.0,2.302585092994046,2.176613318450866,4.852030263919617,4.829415784492326,2.9444389791664403,2.944436431777678
0.0,0.0,2.302585092994046,2.019272886714635,4.853331500277589,4.776134886224025,2.9444389791664403,2.944438263573779
0.0,0.0,2.302585092994046,2.155579601549879,4.854631045619675,4.789530661577463,2.9444389791664403,2.9444299377045042
0.0,0.0,2.302585092994046,2.2728583652908645,4.855928904335275,4.772914325746006,2.9444389791664403,2.9444318772710005
0.0,0.0,2.302585092994046,2.3951337409107714,4.857225080796721,4.744428872281004,2.9444389791664403,2.9444440598129535
0.0,0.0,2.302585092994046,2.107534306330754,4.858519579359367,4.844094712041255,2.9444389791664403,2.9444285709891402
0.0,0.0,2.302585092994046,1.930778694019853,4.859812404361672,4.814204147149483,2.9444389791664403,2.9444362641317006
0.0,0.0,2.302585092994046,2.2425937901821396,4.90527477843843,4.809421262577845,2.9444389791664403,2.944429563770211
0.0,0.0,2.302585092994046,1.9381939869691034,4.948759890378168,4.8232919192907096,2.9444389791664403,2.944434426681185
