S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.0,0.1486586129501476,0.0,0.0,0.0,0.8262423202569816,0.0,0.0,0.08934510033585,0.629655820665351,0.0,0.15843849634293822,0.0,0.4670431346611092,0.08934510033585,0.9353939323554963,0.0,0.0
0.0,0.0,0.0,0.04492903782400541,0.0,0.9351476680470068,0.0,0.3565002435234995,0.08076135664445859,0.8154450278894456,0.0,0.18532512774515927,0.0,0.0,0.08076135664445859,0.29380133151645893,0.0,1.2690185644210414
0.0,0.10793081524226911,0.0,0.12397308594114034,0.0,0.7599746044628799,0.0,0.4538632489599718,0.07210329390134397,0.6032298205619103,0.0,0.04137036986155224,0.0,0.0,0.07210329390134397,1.0411618988205809,0.0,0.0
0.0,1.0140912561679256,0.0,0.0,0.0,0.0,0.0,0.28214466285269024,0.06336961393258933,1.473436362266781,0.0,0.0,0.0,0.5752370271643332,0.06336961393258933,0.6351910929900301,0.0,0.30399627688795505
0.0,0.6869580283235638,0.0,0.3002067747752656,0.0,0.9308133462970435,0.0,0.5882370355969289,0.0545589842504345,0.5859784907508008,0.0,0.07441658703553904,0.0,0.49030400031383026,0.0545589842504345,0.0,0.0,0.0
0.0,0.06862943961891746,0.0,0.0,0.0,0.18338874389079174,0.0,0.11533524035720118,0.04567003683318844,1.0649196594406074,0.0,0.0,0.0,0.0,0.04567003683318844,1.0173736384273568,0.0,0.9872897284528366
0.0,0.0,0.0,0.0,0.0,2.5568586057986775,0.0,0.0,0.036701366850428,1.6165185804348916,0.0,0.0,0.0,0.0,0.036701366850428,0.20684163926524218,0.0,0.353991909288636
0.0,0.0,0.0,0.23613071117236503,0.0,0.0,0.0,0.26684778069447057,0.027651531330510157,0.0,0.0,0.0,0.0,1.1632223614203099,0.027651531330510157,0.8330633529629206,0.0,0.0
0.0,0.26895302172820157,0.0,0.2735264193659012,0.0,0.0,0.0,0.0,0.018519047767237597,1.76917847055576,0.0,0.16840394642172007,0.0,0.0,0.018519047767237597,0.5652752529371645,0.0,0.06251971327980571
0.0,0.7656327285254417,0.0,0.06722868909757536,0.0,0.7108220508678236,0.0,0.08777658222558188,0.009302392662313554,0.9397283588668666,0.0,0.13964736634783534,0.0,0.0,0.009302392662313554,0.23531022161694543,0.0,1.7877798222064833
0.0,0.0,0.0,0.2373112959614328,0.0,1.865739147757427,0.0,0.19810606208960846,0.0,1.2820743980298608,0.0,0.16543010396333335,0.0,0.0,0.0,0.8108724975432846,0.0,1.1327237947246838
