S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,3.9736462603351703,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.295836866004329,2.3621206429605626,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.3862943611198906,1.0863350080236112
4.406719247264253,4.687317248584204,1.791759469228055,1.8221093127338213,2.5649493574615367,2.4276251857525124,3.295836866004329,3.804592729140744,3.6888794541139363,4.074179008229809,3.6635616461296463,2.7507111493140783,0.0,0.0,1.6094379124341003,0.0,1.3862943611198906,0.7206271052560287
4.406719247264253,3.7163705350009995,1.791759469228055,0.6602040508585553,2.5649493574615367,0.0,3.295836866004329,3.876822785317636,3.6888794541139363,4.3618375373587055,3.6635616461296463,2.334773777044257,0.0,0.0,1.6094379124341003,0.9550480671032113,1.3862943611198906,0.0
4.406719247264253,3.597276652041491,1.791759469228055,0.9590538980437988,2.5649493574615367,7.179649293556248,3.295836866004329,0.0,3.6888794541139363,3.2689568102723925,3.6635616461296463,2.0409787608223438,0.0,0.11174896997381475,1.6094379124341003,0.8470781818462467,1.3862943611198906,2.312203300131229
4.406719247264253,4.237668240819549,1.791759469228055,2.327906604050609,2.5649493574615367,1.983610310259221,3.295836866004329,2.663316361793643,3.6888794541139363,3.885805501287807,3.6635616461296463,4.115293028790532,0.0,0.0,1.6094379124341003,0.8052380237219198,1.3862943611198906,0.8536715409222624
4.406719247264253,3.1431612623620104,1.791759469228055,0.45344613167129777,2.5649493574615367,0.4294055748296923,3.295836866004329,1.4649179007940987,3.6888794541139363,3.345749126404324,3.6635616461296463,2.4942452286170216,0.0,0.05929837417199151,1.6094379124341003,0.3296268178174232,1.3862943611198906,0.0
4.406719247264253,4.19936227253423,1.791759469228055,2.0884125293137474,2.5649493574615367,0.6963916792003517,3.295836866004329,1.818911779764849,3.6888794541139363,2.815575892222214,3.6635616461296463,2.9763255969702076,0.0,0.08126883819807335,1.6094379124341003,0.3773541745409516,1.6094379124341003,0.9582063829841905
4.406719247264253,4.158120872142214,1.791759469228055,2.3681156398560175,2.5649493574615367,5.947968565174257,3.295836866004329,3.1753331997454115,3.6888794541139363,2.9030753702782506,3.6635616461296463,2.7881155251614067,0.0,0.029664680807295077,1.6094379124341003,0.6988387312932932,1.6094379124341003,0.8903862813355194
4.406719247264253,3.701461463893888,1.791759469228055,0.1906439709021588,2.5649493574615367,0.0,3.295836866004329,2.312788366511989,3.6888794541139363,2.090506914900759,3.6635616461296463,3.8701824585356808,0.0,0.0,1.6094379124341003,0.5742732747304684,1.6094379124341003,0.17778539896503642
4.406719247264253,5.778144895106827,1.791759469228055,0.0,2.5649493574615367,2.8404966748658134,3.295836866004329,1.4271552292640406,3.6888794541139363,3.3711527676912625,3.6635616461296463,3.408710536528175,0.0,0.047085758685168025,1.6094379124341003,0.24098046824253638,1.6094379124341003,0.0
4.406719247264253,3.6836097052321035,1.791759469228055,1.6559170886649763,2.5649493574615367,6.924554191306107,3.295836866004329,3.2886631594846074,3.6888794541139363,4.265445265738772,3.6635616461296463,4.1908021101537685,0.0,0.0,1.6094379124341003,0.9955663314488393,1.6094379124341003,1.4015220174759504
4.406719247264253,5.359657953874688,1.791759469228055,1.1687305590658044,2.5649493574615367,5.69255257047584,3.295836866004329,2.2970247326525604,3.6888794541139363,3.8376832554867435,3.6635616461296463,4.852783848316351,0.0,0.00792929628150645,1.6094379124341003,1.7309124924687196,1.6094379124341003,0.7977333746036572
4.406719247264253,3.70470663997836,1.791759469228055,0.8823804720950956,2.5649493574615367,5.17667031896057,3.295836866004329,1.5605619530869157,3.6888794541139363,3.282805537480535,3.6635616461296463,2.984846970778751,0.0,0.046822475044269514,1.6094379124341003,0.5497321775291668,1.6094379124341003,0.0
4.418840607796598,5.039202479052385,1.791759469228055,0.0,2.5649493574615367,3.3799632945508993,3.295836866004329,0.6778989613988664,3.6888794541139363,4.15086944606999,3.6635616461296463,3.7504496398328913,0.0,0.16627264026014577,1.6094379124341003,0.45062681608422656,1.6094379124341003,1.771683828693451
4.418840607796598,3.2527820971537738,1.791759469228055,0.5871695651388734,2.5649493574615367,3.830211277181186,3.295836866004329,2.72598959815246,3.6971782569286313,2.922284245994588,3.6635616461296463,4.027970173016292,0.0,0.0,1.6094379124341003,0.08980519650726781,1.6094379124341003,0.0
4.418840607796598,5.051074558210702,1.791759469228055,0.9623216512428738,2.5649493574615367,2.2788244742871395,3.295836866004329,1.3153448809896435,3.7054087560651467,3.852348877924567,3.6635616461296463,2.7819008851968023,0.0,0.0,1.6094379124341003,0.6056298538787253,1.6094379124341003,1.3842261193804901
4.418840607796598,4.866256514685199,1.791759469228055,0.0,2.5649493574615367,5.809521190532177,3.295836866004329,1.2552205196394446,3.713572066704308,4.209312354089357,3.6635616461296463,3.6586764214295133,0.0,0.11773118059541017,1.6094379124341003,1.1723035691458223,1.6094379124341003,0.5924158197020504
4.430816798843313,3.70238475374658,1.791759469228055,0.941516679740259,2.5649493574615367,8.741150859796178,3.295836866004329,2.371223449349807,3.7376696182833684,2.005190762155366,3.6635616461296463,3.8271827196971366,0.0,0.021870092785350737,1.6094379124341003,0.2796300250184741,1.6094379124341003,0.2953699601087125
4.442651256490317,4.694236005811224,1.791759469228055,0.9058375846691107,2.5649493574615367,3.9012766658926346,3.295836866004329,2.065391796815242,3.7612001156935624,2.5991339443106494,3.6635616461296463,3.9020922135205307,0.0,0.0,1.6094379124341003,0.6293138795061578,1.6094379124341003,0.45940431089671296
4.454347296253507,3.548492597586741,1.791759469228055,1.6136083817357445,2.5649493574615367,0.0,3.295836866004329,2.362476714670051,3.7612001156935624,2.8638942029970047,3.7612001156935624,3.06622368172005,0.0,0.0,1.6094379124341003,0.5634110191409396,1.6094379124341003,1.6185613205433125
4.465908118654584,4.39745414577627,1.791759469228055,1.2823174898501453,2.5649493574615367,0.0,3.295836866004329,2.653742660816796,3.7612001156935624,2.8655563207174453,3.7612001156935624,4.016052282876205,0.0,0.11748771092533479,1.6094379124341003,0.1351396196073874,1.6094379124341003,1.3393723550254435
4.473541743509655,3.8307564880182285,1.8458266904983307,0.0,2.5649493574615367,0.0,3.295836866004329,0.6971186593103555,3.7689221617874726,2.9249465512641932,3.784189633918261,1.9184971017497092,0.0,0.0,1.6094379124341003,0.921214546302159,1.6094379124341003,2.2305791114828937
4.481117537318112,3.850781670025907,1.8971199848858813,2.626540309564599,2.5649493574615367,5.3849215555215295,3.295836866004329,2.9501867696645676,3.7765850345330416,2.4879249582878527,3.8066624897703196,3.74833417527003,0.0,0.012555345770957693,1.6094379124341003,1.1076124226774775,1.6094379124341003,1.1155699503553076
4.48863636973214,4.23147651065616,1.9459101490553132,0.44812286446254046,2.5649493574615367,0.0,3.295836866004329,2.454970353988914,3.784189633918261,2.222449527462391,3.828641396489095,4.547350545046955,0.0,0.13562865002681562,1.6094379124341003,1.2671454724464237,1.6094379124341003,0.2086505019746464
