S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,3.8918202981106265,3.9342304055250064
5.575949103146316,6.053407716857885,5.159055299214529,4.764103701725533,5.170483995038151,6.1159473288693285,5.948034989180646,6.311073281005835,1.9459101490553132,2.5592128821981306,2.4849066497880004,3.6151825798006225,3.828641396489095,4.6228251415292885
5.572154032177765,6.440257275720532,5.170483995038151,6.1492731264066585,5.176149732573829,5.280372863612631,5.953243334287785,6.025650919112942,1.9459101490553132,0.5064095396271227,2.3978952727983707,3.476207608538424,3.828641396489095,4.019724860019276
5.796057750765372,6.254960267133675,5.768320995793772,5.192228537532908,5.817111159963204,5.908111327269794,6.313548046277095,6.7347855666545335,1.9459101490553132,1.9037554738993028,2.70805020110221,2.9885315689390373,4.1588830833596715,4.19963414192099
5.796057750765372,6.01293906555216,5.720311776607412,5.582082562119038,5.814130531825066,5.614018061915741,6.274762021241939,5.902258537648457,1.9459101490553132,1.471835846442489,2.70805020110221,3.4460520788842244,4.1588830833596715,3.9833710493311005
5.84354441703136,6.380139518804063,5.726847747587197,4.829749858459731,5.814130531825066,6.147563062780603,6.272877006546167,6.334779396567288,1.9459101490553132,3.6090786335592937,2.8903717578961645,3.005405825841757,4.1588830833596715,4.088446987539636
5.8377304471659395,5.877090573722996,5.726847747587197,6.024935053433335,5.814130531825066,5.882513703675486,6.269096283706261,6.423791183308292,1.9459101490553132,2.7530170086223094,2.5649493574615367,2.6749914981242533,4.174387269895637,3.9543805455197742
5.834810737062605,5.518318909656791,5.739792912179234,5.6642219308889405,5.817111159963204,5.29329893383636,6.285998094508865,5.934526992772138,1.9459101490553132,3.4888392392165977,2.302585092994046,3.40055471167143,4.189654742026425,4.673214395320193
5.834810737062605,5.454851533079943,5.7430031878094825,5.939437319325065,5.817111159963204,5.087655707335736,6.306275286948016,6.1495029075740115,1.9459101490553132,3.395743081809115,2.6390573296152584,3.654994736482836,4.189654742026425,3.8386414507950577
5.8377304471659395,5.550257633615333,5.723585101952381,4.903210815847691,5.820082930352362,5.933576595702622,6.333279628139691,5.71389316927884,1.9459101490553132,2.517359448772844,2.0794415416798357,2.623437227000987,4.248495242049359,3.605034160893459
5.8377304471659395,5.591955706322091,5.723585101952381,5.522446869620336,5.820082930352362,5.284792887388286,6.335054251498059,6.027861741129545,1.9459101490553132,2.0606226808478265,2.0794415416798357,3.044847745928683,4.248495242049359,3.558177625812781
5.840641657373398,6.616886285984265,5.726847747587197,5.755630932771131,5.820082930352362,5.036550646737165,6.327936783729195,6.355475780985625,1.9459101490553132,2.782227356882731,2.833213344056216,3.43492750454477,4.248495242049359,4.1239752295634595
5.840641657373398,5.293077852140529,5.726847747587197,5.702389261859339,5.823045895483019,4.656747178215588,6.327936783729195,6.715984349370858,1.9459101490553132,1.4528744809148804,2.772588722239781,4.206634289100313,4.248495242049359,4.141632034201969
5.786897381366708,6.201015094658303,5.717027701406222,5.315085172141831,5.814130531825066,5.021387523921375,6.311734809152915,6.756166867612695,1.9459101490553132,1.5599795786918862,2.833213344056216,3.0305688014445815,4.248495242049359,4.050698144119304
5.783825182329737,5.249909776986261,5.720311776607412,6.01729463915237,5.811140992976701,6.193912383989312,6.302618975744905,5.503896298797618,1.9459101490553132,1.7247486519908817,2.9444389791664403,3.1590739307359716,4.248495242049359,4.0231680284007085
5.7745515455444085,6.4415808792954445,5.720311776607412,6.4577620303034795,5.811140992976701,5.995011803608446,6.313548046277095,6.226006207183415,1.9459101490553132,1.3394973832270862,2.995732273553991,2.431907532792545,4.2626798770413155,3.8917076513734443
5.755742213586912,5.526350994166265,5.720311776607412,6.1144986544038735,5.811140992976701,5.6519871553469105,6.3080984415095305,6.954912598326246,1.791759469228055,1.7717056306253314,2.995732273553991,4.2066954760530395,4.23410650459726,4.378090002738749
5.765191102784844,6.444259418142929,5.726847747587197,5.710475028174086,5.811140992976701,5.528834029542056,6.298949246855942,6.928542012727554,1.791759469228055,2.0583799561522356,3.091042453358316,3.4329230066229175,4.23410650459726,3.8397066600994285
5.765191102784844,6.034474317226486,5.733341276897746,5.566380334297565,5.811140992976701,5.309300788372542,6.298949246855942,6.465750243816364,1.791759469228055,3.0605111110088936,2.772588722239781,4.902159300321005,4.23410650459726,4.1382650715121105
5.75890177387728,6.514784107287157,5.703782474656201,5.015767811365665,5.808142489980444,5.901942945580316,6.278521424165844,5.639067065906154,1.791759469228055,3.7168327023585874,2.302585092994046,2.7018251061917717,4.23410650459726,3.4858882817698005
5.7745515455444085,6.079631486263567,5.717027701406222,5.330599457491489,5.808142489980444,5.2156045112166485,6.278521424165844,6.596039898648739,1.791759469228055,1.0569725433309887,2.4849066497880004,2.451075776054044,4.23410650459726,4.0873354895020055
5.765191102784844,5.846822295176282,5.71042701737487,6.110731590236216,5.808142489980444,6.29192806494789,6.2878585601617845,6.6165892253645495,1.791759469228055,2.732517632452209,2.302585092994046,3.461956646636329,4.23410650459726,3.2923142730698043
5.777652323222656,5.463371097882833,5.707110264748875,5.592203826891775,5.755742213586912,5.747099722086994,6.3080984415095305,6.976180154666771,1.791759469228055,2.804366905074356,2.3978952727983707,2.77830389505357,4.23410650459726,4.111053814972748
5.777652323222656,6.316647936692142,5.707110264748875,5.575419888999354,5.755742213586912,5.9290088568995785,6.3080984415095305,6.3037359443739485,1.791759469228055,2.320446013117205,2.302585092994046,3.1969679028906786,4.23410650459726,3.2855263707909623
