S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.8751903861083191,0.0,1.2278429706574565,1.9694406464655074,2.88606096623944,3.3262343431887,1.5645543175844925,0.0,2.392311883070917e-06,0.0,0.5239818358336558,0.6061358035703155,1.2879762521940836
1.0986122886681098,0.7987726330015678,0.0,0.8365277233498764,1.9459101490553132,2.273010339070612,3.332204510175204,1.9007291747303423,0.0,0.0,0.0,0.0920520221072013,0.6931471805599453,0.8710765037997076
1.0986122886681098,1.3610037372016541,0.0,0.16808900142943317,1.9299098077088723,2.6581786683723285,3.332204510175204,1.584999924998178,0.0,3.2733050308596956e-06,0.0,0.5482614056894924,0.6359887667199967,1.4171873022633443
1.0986122886681098,1.3324880168260465,0.0,1.9838802441503691,1.9136492868370918,2.090515786488532,3.332204510175204,0.5857699125694076,0.0,0.0,0.0,0.36215729736979063,0.5753641449035619,0.5549606743699214
1.0986122886681098,0.7862720743481896,0.0,2.190322510293279,1.8971199848858813,2.127862298702652,3.332204510175204,1.1034831152984772,0.0,0.0,0.0,0.0,0.5108256237659907,2.0530626408854715
1.0986122886681098,0.8832691040035728,0.0,1.7838163469745774,1.8803128665695001,1.6196409492365136,3.332204510175204,0.6238525795294769,0.0,0.0,0.0,0.9018363560395393,0.44183275227903923,0.8224472929209079
1.0986122886681098,1.2114393120245375,0.0,2.072317714688057,1.8632184332102,2.916977015910308,3.332204510175204,1.91654040573559,0.0,0.0,0.0,0.45752662604524175,0.36772478012531734,0.6830923344720938
1.0986122886681098,0.8245872208883904,0.0,0.0,1.8458266904983307,1.7265540068013625,3.332204510175204,1.1920284703796349,0.0,0.0,0.0,0.4310088699443928,0.2876820724517809,0.7798336776983068
1.0986122886681098,1.328004684384901,0.0,1.0393245929919255,1.8281271133989299,3.209814502478067,3.332204510175204,0.7658902410207494,0.0,0.0,0.0,0.10174927062525548,0.20067069546215122,0.3871927768697012
1.0986122886681098,0.47117425759719733,0.0,1.4429782910060518,1.8101086078962514,1.9964845533280757,3.332204510175204,2.1251111409870993,0.0,0.0,0.0,0.0,0.1053605156578263,0.3614930369540289
1.0986122886681098,0.5279335557008201,0.0,1.5399624313755789,1.791759469228055,2.3836365396643755,3.332204510175204,1.8390279898293527,0.0,0.0,0.0,0.039818104303289525,0.0,1.5136422524101585
