,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
126,76147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,76510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,81133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517
132,,83279.56443140759,86877.5630727836,78560.68472878568,84769.77661477205,81259.15362933409,82179.56777145481,81657.2233162373,82457.51531008292,67026.21635507875,85397.63939598248,85464.5040907655,81487.24173648385,83054.01704413824,83702.88789357862,92981.40212904244,82517.67800335953,90508.99088692303,84113.458712657,83851.69718873914,81416.81456436389,81045.5541109532,91531.49317258818,76838.80911451923,83248.28919391394,96988.72837971993,87666.72859905804,76182.38651386928,79222.28323349578,89851.94300753718,78505.47341667835
133,,80921.18396639252,85512.78372982942,84098.98631420688,82229.8185424709,80608.86092277034,79690.90987181978,83172.93882400858,87938.86177741768,78348.87011998605,80010.98485530898,82509.33993312782,81961.9583528251,91032.05237302322,84388.87548603366,92617.86870819634,89904.55089832189,75489.14306988505,79755.9842313971,88775.87230359844,80282.88962700973,74789.30802973616,76649.81199978196,83626.00820883908,79284.13559452062,80590.53883796293,83957.10707967296,82535.47979689966,80970.09299768694,77402.72335487223,77574.42633846964
134,,83262.64591751552,88556.22703987037,82281.04440506507,94410.88952826963,88448.4457527224,81903.5717323703,78283.63089945132,87453.41013186047,87183.29665642328,79772.22825540043,82398.97753544922,87100.72461403905,99644.56736722785,79757.54143032072,92042.9921775506,77315.58639613898,82532.81584243478,81654.86852627028,84020.79960009344,86771.21705929212,81082.29415510909,85250.62064983913,85260.23299739756,87879.06125308295,86354.25771583607,82434.87428924299,80681.32154063167,88635.46573078203,89193.48607027046,87390.80137102108
135,,81676.92804749335,86603.98107312887,84398.76760541719,75750.94904853341,84832.81690248245,85061.32671394607,91541.87233222605,86887.98960255602,86552.14915256567,83534.85199485584,88444.00059650459,85419.08099101749,89579.0351427865,82757.73981081892,77045.58348546071,73248.9710373415,79293.28957866869,83940.44293821031,82870.94481600336,82936.98268306258,84082.75412484225,84126.22416634034,80753.63240171384,86194.11497703016,78709.84825600123,90659.60375322044,87856.2937877025,82818.44343498556,83069.0409804665,84377.37398927637
136,,78207.46743846264,80934.009951354,88893.32723789373,78798.43408653716,87453.00812685952,82578.57779258674,85785.48615206768,85751.57563786059,86850.98608050316,76145.55063626819,78628.43387664923,88543.38210843751,90466.54187646261,80133.96964136312,88483.24431061998,85805.63143938934,83582.45636410521,74682.11473274627,84183.44602127824,91948.2103930469,78951.66960914878,80827.1056218977,82345.60747033508,84720.86581663837,78542.04199224597,88279.77130163767,80684.68596588726,87064.83775402993,80581.14442813315,84638.47982944903
