RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,4.962844630259907,4.534028144429186,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.4426785401670204,3.550574782736756,3.5325072113399756,2.4849066497880004,3.2604739761139863,2.3978952727983707,3.335597788402811,0.6931471805599453,3.487128156884784,0.0,0.5827143982646987,4.962844630259907,5.323037792193589,3.7376696182833684,3.581460492947335,3.091042453358316,1.9174121421709183,5.823045895483019,4.467177471185798,3.258096538021482,3.060171165555743
3.1354942159291497,3.0187572504943017,3.5553480614894135,2.7667167138020647,2.4849066497880004,3.3424762096616494,2.3978952727983707,2.2912942766845426,0.6931471805599453,3.084644594592577,0.0,0.35243024538371504,4.962844630259907,5.512605095338678,3.7376696182833684,3.0767523918903312,3.091042453358316,1.7651695244232843,5.823045895483019,5.8026651373354134,3.258096538021482,0.9630576033633809
3.1354942159291497,3.5903215459339317,3.5553480614894135,4.078338206057438,2.4849066497880004,2.946773991254661,2.3978952727983707,2.3370279366763005,0.6931471805599453,0.7802282687113509,0.0,2.796864617216981,4.9605109069136875,4.472284617029562,3.7376696182833684,4.549950993594796,3.091042453358316,3.32059325247676,5.823045895483019,3.8743084004923167,3.258096538021482,1.2719615312225807
3.1354942159291497,3.017957532697667,3.5553480614894135,2.1385478887859737,2.4849066497880004,4.158394454822997,2.3978952727983707,2.284592435758879,0.6931471805599453,3.257592947483894,0.0,0.5997288003156555,4.958171724560515,2.9459811961462368,3.7376696182833684,4.161996184786274,3.091042453358316,2.155909052489989,5.823045895483019,8.079536115128326,3.258096538021482,4.368583624221308
3.1354942159291497,3.3021751594024797,3.5553480614894135,3.329914618513129,2.4849066497880004,4.339253927529777,2.3978952727983707,2.847761192567672,0.6931471805599453,3.7700947344851277,0.0,0.5933758235024845,4.955827057601261,4.836246100110402,3.7376696182833684,3.448122691833436,3.091042453358316,2.4833123676379882,5.823045895483019,5.3934630377681305,3.258096538021482,2.773503393102602
3.1354942159291497,3.7515416813894356,3.5553480614894135,2.760267345053167,2.4849066497880004,4.007481610617191,2.3749057545736716,2.704890417124798,0.6931471805599453,3.3972020207326405,0.0,2.683324616025126,4.9672057361689195,4.43076886957833,3.7346889901452305,3.607224448711649,3.091042453358316,1.964233357115932,5.823415649600746,6.34000097359619,3.258096538021482,2.9425750560491593
3.1354942159291497,4.007817563234012,3.5553480614894135,2.900429234343326,2.4849066497880004,4.366622977479494,2.3513752571634776,3.092489057878829,0.6931471805599453,1.947814557388957,0.0,0.0,4.978456395732021,4.9319249087297345,3.7316994512968646,4.270614103713261,3.091042453358316,2.3417918810294496,5.823785267050898,2.099174179694752,3.258096538021482,3.281288341267913
3.1354942159291497,3.9921987469593745,3.5553480614894135,2.8321367438756635,2.4849066497880004,5.384945725801216,2.327277705584417,3.0727668050477774,0.6931471805599453,5.3477664904379845,0.0,0.7197979207646211,4.989581884898423,5.9188242315327395,3.7287009483006077,4.566584456819237,3.091042453358316,1.345791048010734,5.8241547479344655,3.650441340261917,3.258096538021482,1.4760070900257138
3.1354942159291497,3.938551427513932,3.5553480614894135,3.726877564364328,2.4849066497880004,3.816609412638805,2.302585092994046,1.308569288461207,0.6931471805599453,2.416495094237567,0.0,3.3610976512493647,5.000584958242754,3.070838483492853,3.7256934272366524,4.558196914747119,3.091042453358316,1.8259202324033263,5.82452409235233,3.7943876410788206,3.258096538021482,3.7401614492679327
3.1354942159291497,4.426745225918629,3.5553480614894135,4.055528449831056,2.4849066497880004,5.432965426382537,2.277267285009756,1.102769206616029,0.6931471805599453,5.219262536607793,0.0,2.1205477907778327,5.011468280400147,5.1336898673102995,3.722676833697227,4.238361377179365,3.091042453358316,2.9728686085699776,5.824893300405259,5.671282503133928,3.258096538021482,2.9627305340543213
3.1354942159291497,3.8848108465287066,3.5553480614894135,3.1424446564513997,2.4849066497880004,5.748434037337291,2.2512917986064953,2.1262938625307437,0.6931471805599453,4.076505663343099,0.0,1.407702043925293,5.022234429939608,4.338050747658151,3.71965111278069,4.1719816165134835,3.091042453358316,1.466005610095522,5.825262372193911,3.571254361767991,3.258096538021482,2.5293188610399797
3.1354942159291497,3.538312830096226,3.5553480614894135,3.0738159047833182,2.4849066497880004,3.7175128945274953,2.224623551524334,1.643106218523471,0.6931471805599453,1.2207473188871965,0.0,2.6177579877241066,5.032885903031075,2.0971853226369284,3.716616209085536,4.090085773557597,3.091042453358316,2.3953122456131046,5.8256313078188295,5.005866052891406,3.258096538021482,2.4154686098714007
3.1354942159291497,4.04363770059416,3.5553480614894135,4.081305632898831,2.4849066497880004,5.560971711606223,2.1972245773362196,2.835176896101991,0.6931471805599453,0.8140500786254519,0.0,0.7517334636517189,5.043425116919247,4.769046468917195,3.713572066704308,4.892582029651949,3.091042453358316,2.6347177551964385,5.82600010738045,4.57218584301489,3.258096538021482,3.6819273160556545
3.1354942159291497,3.137033578576609,3.5553480614894135,3.150781529838454,2.4849066497880004,3.4168468671904155,2.1972245773362196,1.1534696028264921,0.6931471805599453,0.5036392953541462,0.0,1.9802815258270123,5.043425116919247,2.8778564692610473,3.713572066704308,4.059511530816816,3.091042453358316,1.8905636552803422,5.82600010738045,4.865380303837886,3.258096538021482,1.3325064625447804
3.1354942159291497,3.561964902751581,3.5553480614894135,4.228356377652135,2.4849066497880004,4.73636421394598,2.1972245773362196,3.5688109063534603,0.6931471805599453,2.4544252868625076,0.0,1.9682452976705767,5.043425116919247,5.048606869760983,3.713572066704308,4.409805001359365,3.091042453358316,1.694262670884253,5.82600010738045,5.554199280216944,3.258096538021482,2.6633384520618364
3.1354942159291497,3.418313706151308,3.5553480614894135,3.325154981427923,2.4849066497880004,2.919416179251664,2.1972245773362196,2.3390792198344728,0.6931471805599453,5.113460972626433,0.0,1.0142525181796258,5.043425116919247,3.4635613595609955,3.713572066704308,2.7700142922022275,3.091042453358316,3.627729288398848,5.82600010738045,5.788341886066059,3.258096538021482,2.7952555767979073
3.1354942159291497,3.4975531242937574,3.5553480614894135,3.811331850641166,2.4849066497880004,6.008015290194518,2.1972245773362196,0.46303188161814135,0.6931471805599453,2.4366588544411667,0.0,0.0,5.043425116919247,5.543122182036636,3.713572066704308,3.2533845998239164,3.091042453358316,2.3545017887126636,5.82600010738045,5.882006385591913,3.258096538021482,2.289710244333042
3.1354942159291497,2.644636396222919,3.5553480614894135,3.289455147125207,2.4849066497880004,3.846363100374897,2.1972245773362196,1.6950809485042138,0.6931471805599453,0.0,0.0,1.1928863973357176,5.043425116919247,5.934614381832017,3.713572066704308,3.1612777964533354,3.091042453358316,1.4964622037652853,5.82600010738045,4.888657178149849,3.258096538021482,3.376935883719238
3.1354942159291497,3.526260385786422,3.5553480614894135,2.915300089596637,2.4849066497880004,4.050079508857901,2.1972245773362196,3.2308453696469215,0.6931471805599453,2.201985631408058,0.0,2.8176553101113395,5.043425116919247,4.202777800884406,3.713572066704308,2.037617304971473,3.091042453358316,2.16294132145844,5.82600010738045,4.827683150028068,3.258096538021482,3.2153713369685595
3.1354942159291497,3.73219831724615,3.5553480614894135,3.3694133203125327,2.4849066497880004,6.1059416103065836,2.1972245773362196,2.3594084393254118,0.6931471805599453,0.8673852331328775,0.0,2.2932253424550284,5.043425116919247,3.5851354284774697,3.713572066704308,3.4724001020629616,3.091042453358316,3.7763077032267263,5.82600010738045,7.416382849977872,3.258096538021482,1.4780235112247575
3.1354942159291497,3.4482386988173244,3.5553480614894135,2.676751129200988,2.4849066497880004,4.393350932946911,2.1972245773362196,2.5047807014949712,0.6931471805599453,3.27734062981843,0.0,1.3764465130387948,5.043425116919247,4.983776518665186,3.713572066704308,4.677206381882967,3.091042453358316,2.0836592098569033,5.82600010738045,4.76579257094207,3.258096538021482,3.7379926313946616
3.1354942159291497,3.2864845472818702,3.5553480614894135,3.2207524734243957,2.4849066497880004,4.507294273560695,2.1972245773362196,3.528029734036271,0.6931471805599453,2.5754651640155215,0.0,2.2595675005034046,5.043425116919247,4.292157712759329,3.713572066704308,2.9281805369077674,3.091042453358316,2.9257567739004684,5.82600010738045,6.728231163592863,3.258096538021482,2.6001555588389547
3.1354942159291497,3.1442004117006546,3.5553480614894135,2.9106454687921586,2.4849066497880004,1.8266617264079081,2.1972245773362196,2.479329498872539,0.6931471805599453,3.9109061096149054,0.0,1.3602374446704046,5.043425116919247,4.432281651314548,3.713572066704308,3.574103190371948,3.091042453358316,2.261172718553884,5.82600010738045,5.925718403782256,3.258096538021482,3.8667905672119964
