S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.7299458230977718,0.0,0.35671712535865674,0.6931471805599453,0.9319824916797599,1.9694406464655074,2.7736602127006567,3.3262343431887,2.4086634193371843,0.0,0.39117179395315244,0.6061358035703155,0.4591854276765185
1.0986122886681098,0.9629428135755264,0.0,0.8982241692373524,0.6931471805599453,0.8999771550313916,1.9459101490553132,1.5665954020101478,3.332204510175204,2.3770823504596197,0.0,0.2242359961553233,0.6931471805599453,1.2240030550749348
1.0986122886681098,0.8763264807058736,0.0,0.0,0.6931471805599453,0.7775336794614469,1.9299098077088723,3.452940135901878,3.332204510175204,1.4245549979132244,0.0,0.3229721380943976,0.6359887667199967,0.12667380563983344
1.0986122886681098,1.2600798327388545,0.0,1.2947932795251444,0.6931471805599453,1.227146564292117,1.9136492868370918,2.80610963822567,3.332204510175204,2.323373706958317,0.0,0.0,0.5753641449035619,0.6827959168303008
1.0986122886681098,0.6741692667420605,0.0,1.4516057178395556,0.6931471805599453,1.025672718165667,1.8971199848858813,2.3821224438726554,3.332204510175204,2.4617642696028943,0.0,0.10129598089281285,0.5108256237659907,0.935446979497961
1.0986122886681098,1.1349159931248043,0.0,2.665611704730141,0.6931471805599453,0.7973694279806156,1.8803128665695001,2.62502319257247,3.332204510175204,1.444225190468084,0.0,0.0,0.44183275227903923,0.6775467551074155
1.0986122886681098,0.8578761052077113,0.0,1.5807063962205612,0.6931471805599453,0.0,1.8632184332102,2.1396564468883468,3.332204510175204,1.8298580985527566,0.0,0.07278464789078964,0.36772478012531734,1.2371304078764245
1.0986122886681098,0.8978661115821327,0.0,1.4760847494136917,0.6931471805599453,1.2933011689472633,1.8458266904983307,2.615574631178042,3.332204510175204,2.632022812080761,0.0,0.012679368876283126,0.2876820724517809,1.0287087109445736
1.0986122886681098,1.1380364695463498,0.0,1.8444443281885998,0.6931471805599453,0.0,1.8281271133989299,1.1864354618658937,3.332204510175204,1.6336712854301558,0.0,0.052256866981008065,0.20067069546215122,0.6250737012107758
1.0986122886681098,1.1933541521385604,0.0,0.743970678963799,0.6931471805599453,0.794065783376714,1.8101086078962514,1.7962099330237304,3.332204510175204,1.6425048265801125,0.0,0.0,0.1053605156578263,1.4043011554717508
1.0986122886681098,0.5488803642254291,0.0,1.2030772491527921,0.6931471805599453,1.1617473921211852,1.791759469228055,2.2237848109152583,3.332204510175204,1.1227840352685146,0.0,0.2043550231697352,0.0,0.7122931888745199
