RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,0.48069730238805325,0.0,0.3330249998781985,0.0,0.4384588908821911,0.0,0.366611078015905,0.0,0.22552910144113708
0.0,0.5961015783221211,0.0,2.0876971452658646,0.0,1.2029975249485387,0.0,0.0,0.0,0.834651496324065
0.0,1.4599106860200624,0.0,0.14284018951914082,0.0,0.9053724489825734,0.0,0.0,0.0,0.18068307088165683
0.0,0.8443056218933944,0.0,0.10921714693356327,0.0,0.0,0.0,0.31468456125592636,0.0,1.4394137585469708
0.0,0.0,0.0,1.8227830356986727,0.0,0.0,0.0,0.4640776473082274,0.0,0.0
0.0,2.240890174986717,0.0,0.0,0.0,2.3666859877243045,0.0,0.7482718158013761,0.0,0.6085923988115887
0.0,0.8715875553074974,0.0,0.9931304001832963,0.0,2.1104358990535457,0.0,0.0,0.0,0.05324709214478557
0.0,0.6848580034089989,0.0,0.998438897759067,0.0,1.79777513689192,0.0,0.6391492340190315,0.0,0.0
0.0,0.0,0.0,0.5610286849688512,0.0,0.0,0.0,0.16257896076069808,0.0,0.22453359294814904
0.0,0.7287651554108947,0.0,0.7535870619317627,0.0,0.0,0.0,0.9001577193911625,0.0,0.6442400634482717
0.0,0.0,0.0,0.0,0.0,2.8019882413660633,0.0,0.4269740559021785,0.0,1.4735227604226806
0.0,1.0046923667234275,0.0,1.6441807501911867,0.0,1.1774900504541426,0.0,1.568832620805312,0.0,0.1006229322708749
