RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,3.124838130902072,3.044522437723423,3.195320585423871,4.31748811353631,4.2640415769972675,1.3862943611198906,2.511225646387011
4.454347296253507,4.244954660047873,3.044522437723423,2.5923624747748026,4.330733340286331,5.055187649027299,1.3862943611198906,1.397551515734854
4.51085950651685,6.014208534349767,3.091042453358316,2.503816856611452,4.709530201312334,4.250057533386218,1.3862943611198906,0.03231688407692501
4.672828834461906,5.098728409527098,3.1780538303479458,4.396183945467856,4.736198448394496,2.0171107835701125,1.3862943611198906,1.2044256474751145
4.672828834461906,5.15100803758383,3.1780538303479458,4.402998666545578,4.74493212836325,3.1506688437179804,1.3862943611198906,0.7632515798597673
4.6913478822291435,3.818099217935396,3.258096538021482,1.5059471801636777,4.574710978503383,3.454174042451041,1.3862943611198906,0.6164261202338291
4.955827057601261,6.118785686878325,3.258096538021482,4.367862318477417,3.970291913552122,4.3196679404955365,1.3862943611198906,1.5683633074491987
4.969813299576001,6.34576204245788,3.258096538021482,1.6664990090197673,4.143134726391533,3.215937997635251,1.3862943611198906,1.4819602089166435
4.969813299576001,3.6097194693416044,3.258096538021482,2.7120781658003694,4.127134385045092,4.502460674010329,1.3862943611198906,0.0
4.962844630259907,5.022245670992788,3.5553480614894135,2.6759612099708763,4.248495242049359,3.6037707215456303,1.3862943611198906,2.6719181400417633
4.962844630259907,2.9428382081852837,3.5553480614894135,4.505824767512572,4.23410650459726,4.137043309053799,1.3862943611198906,2.77824080783928
