RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,6.849336004385014,3.044522437723423,3.4011023361015127,4.31748811353631,5.845176490288192,1.3862943611198906,1.1295867899998435
4.454347296253507,6.702845089576306,3.044522437723423,4.592066232688549,4.330733340286331,4.528068604603534,1.3862943611198906,0.0973671077835715
4.51085950651685,4.903836013442907,3.091042453358316,5.163772657950074,4.709530201312334,2.767523357554425,1.3862943611198906,1.2292125191534062
4.672828834461906,2.899741480832069,3.1780538303479458,1.9091697152325169,4.736198448394496,2.9694346803171072,1.3862943611198906,0.7033517934363904
4.672828834461906,4.232498826305495,3.1780538303479458,3.1029470245291155,4.74493212836325,3.4182696938109007,1.3862943611198906,0.9589561491313718
4.6913478822291435,4.465598209256605,3.258096538021482,1.9599953662281158,4.574710978503383,3.590743397627369,1.3862943611198906,1.080564273840877
4.955827057601261,4.050221955445881,3.258096538021482,5.537960840171171,3.970291913552122,2.657905612901857,1.3862943611198906,1.7412381918065425
4.969813299576001,4.6834894408274375,3.258096538021482,2.874954775008799,4.143134726391533,5.240701383952313,1.3862943611198906,1.4570200773357622
4.969813299576001,5.189218731696674,3.258096538021482,2.252446644240809,4.127134385045092,2.8564400147082702,1.3862943611198906,0.8363646351115466
4.962844630259907,5.575086082908671,3.5553480614894135,4.2155023334125215,4.248495242049359,4.791021859254128,1.3862943611198906,1.1977066155377718
4.962844630259907,3.4308480296717536,3.5553480614894135,3.266085394758239,4.23410650459726,5.336440704610103,1.3862943611198906,0.0
