,Actual_last_5_vals,Mean_Simulation,Simulated_17,Simulated_27,Simulated_8,Simulated_23,Simulated_10,Simulated_15,Simulated_11,Simulated_22,Simulated_4,Simulated_3,Simulated_12,Simulated_9,Simulated_7,Simulated_1,Simulated_24,Simulated_21,Simulated_0,Simulated_6,Simulated_14,Simulated_28,Simulated_13,Simulated_16,Simulated_26,Simulated_5,Simulated_29,Simulated_19,Simulated_18,Simulated_2,Simulated_20,Simulated_25
0,16985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17286.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17395.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31,9329.31
6,,9844.89,12725.06,10634.62,9937.11,7490.16,6395.8,5257.45,24489.74,-490.53,7314.46,9611.57,10052.17,7719.65,-1357.4,1235.95,-10132.11,13870.82,3739.31,15140.97,20030.65,-4634.23,8526.0,18848.19,20042.86,6485.83,9977.22,29648.33,13702.0,15337.31,6610.33,17137.3
7,,8331.42,9206.78,15317.04,4812.87,149.66,14859.91,3202.03,8677.27,11196.0,15378.12,9616.17,15142.56,10292.68,8377.16,10324.02,7134.8,-595.49,-5286.95,15495.01,41.03,6838.73,15872.5,3260.4,18463.6,-1423.16,-3190.74,15688.31,25285.56,269.24,-2671.69,18209.28
8,,10918.92,5561.39,11152.48,19929.7,8412.26,10831.89,14168.98,12633.41,9661.39,20631.4,23670.06,15963.71,-2105.41,8519.91,2480.17,7429.94,5485.8,9623.5,369.69,8224.85,7875.36,-377.86,15843.35,12752.85,11182.15,19789.02,16407.98,28143.23,16810.9,7065.83,-570.24
9,,9054.66,8786.73,9301.74,9743.1,9536.61,18243.77,11652.99,8128.82,2985.03,8385.33,3740.14,553.89,1667.12,12127.72,13417.65,8518.68,5423.17,10494.01,5040.17,3045.66,13227.31,1516.16,-3997.44,14117.48,21296.39,15342.99,15469.53,6292.67,-6546.07,27363.1,16765.23
10,,10934.17,8231.73,16161.98,12123.72,8315.45,11324.42,16904.92,15001.56,9581.5,8003.61,7575.95,15209.42,12441.51,20480.15,6039.38,14385.58,18790.34,18485.2,14594.85,5798.42,21022.27,3235.68,7377.54,19634.43,22824.67,-4472.78,16848.34,5405.04,-1216.42,-224.07,-1859.18
11,MAE,,2013.91,2247.3,2416.59,2690.64,3274.0,3589.33,3616.4,3646.64,3814.92,3823.66,4139.87,4334.29,4377.68,4716.34,4775.0,4978.94,5001.62,5114.01,5385.83,5546.02,5898.96,5934.58,5987.86,6251.52,7036.64,7496.4,7721.11,7866.32,7926.24,8193.89
