S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,1.624783176594312,4.248495242049359,4.519539039788062,4.1588830833596715,2.030655710629094,1.3862943611198906,2.036091282963738,2.4849066497880004,4.015382578461901
0.0,0.7366942807201268,4.248495242049359,4.131801079515041,4.1588830833596715,3.770749797118592,1.3862943611198906,0.6108205454424682,2.4849066497880004,3.902258384936998
0.0,0.0,4.248495242049359,4.430179771485945,4.1588830833596715,1.2128593631021676,1.3862943611198906,1.8583229786314859,2.498699971920336,3.2657770663523102
0.0,1.1630582262274785,4.248495242049359,4.16265310718689,4.1588830833596715,3.286065754602639,1.3862943611198906,1.5523530129824725,2.512305623976115,2.7956629112692593
0.0,0.9973130584910929,4.248495242049359,3.895369136287173,4.1588830833596715,1.2999778001101028,1.3862943611198906,1.6828755161536855,2.5257286443082556,4.087853350837143
0.0,0.5857296584165081,4.248495242049359,4.18884915671128,4.1588830833596715,3.112216814790982,1.3862943611198906,1.7320242937760848,2.538973871058276,2.963394251544965
0.0,1.6687775126979276,4.248495242049359,4.117094444788689,4.1588830833596715,3.802620816392242,1.3862943611198906,1.4717046519095076,2.5520459526256287,3.0734717390143156
0.0,3.26391232342639,4.248495242049359,3.999291108472253,4.1588830833596715,2.489035684459432,1.3862943611198906,1.0894153664137316,2.5649493574615367,2.609493613174871
0.0,1.7002777232332913,4.248495242049359,3.8738495143860856,4.1588830833596715,3.103748986399888,1.3862943611198906,1.597129242125057,2.5649493574615367,3.7406594822020276
0.0,0.6970209944584093,4.248495242049359,4.333968259293781,4.1588830833596715,1.2512726920760227,1.3862943611198906,1.034880200220766,2.5649493574615367,2.932524471804018
0.0,0.0,4.248495242049359,4.460736843061092,4.1588830833596715,1.6998504510919488,1.3862943611198906,1.5724863508275884,2.5649493574615367,2.7492212869359327
