,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
363,16985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,17177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,17286.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,17395.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,17505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574,13824.745691449574
369,,13420.543756405734,13490.343909408897,12598.53910946737,13699.050183516954,13986.659282046263,14836.183823597923,12728.18317169178,12623.41808298275,10267.198961482529,13395.748787280841,15673.3399555916,13140.730683822025,15587.77946046012,13683.609841608264,12932.510184410425,12574.984522108372,13833.202332626899,12027.71832783929,14792.11788133715,13504.799997359156,11013.786414372802,10878.408767619065,14334.52608840116,12740.596858741046,15639.451493456374,17516.02314174801,14060.325194339544,12782.462803130536,15021.603247939596,13252.347925194284
370,,12606.368218289805,13031.135749309395,12923.084466490647,14545.5358270362,13814.740922335512,15593.379296526215,15003.088123161067,13715.045982043272,13192.039737116096,12987.041287014481,12545.778013808296,10644.17022310465,13835.804233873943,12036.201783527957,12605.693355970116,12436.470331988623,12530.478648214432,12980.497032392306,12481.717834883691,13331.769289373024,13153.551630025955,14764.556980296229,14194.946981639489,15883.438066724782,13490.721914174348,12195.675060757789,15450.09791936648,13285.392874945412,13193.59050905666,13158.997958838901
371,,16156.151455467672,17000.593225265515,14853.387997362428,12905.406314134189,12335.118346886895,13421.204805270012,12733.898962596086,14639.36259009609,11484.109874337464,13461.485921832144,14481.874988104044,11856.291347787868,13451.641500869431,12692.845088956354,10491.698437893298,11553.876766876776,15875.92870928452,12232.254550642801,12505.037573989684,12439.045228345358,10435.611864195958,13217.20993290176,13952.89725705651,14366.983668360173,12649.672445210936,15293.290255575756,13046.138204255516,15386.902960506512,13445.415366122266,14466.544170026615
372,,13866.63738142221,16366.813009355574,12138.0099750633,13854.065601096183,13892.106794045214,13478.047266841231,12583.61356501585,13694.250185578727,12054.687225996642,14507.626879494035,12672.973058911795,12902.772661906225,14502.557009138378,15684.23854593176,11891.16303587099,10742.898967913488,13505.881260035918,12558.19768034441,14780.701955826573,15092.79300409875,13681.314287051739,14938.825509089069,15119.653528124933,12111.58612773058,13315.865834484563,10308.718320228045,16885.784171375548,14708.320630408394,10213.150672209544,15067.629372999438
373,,15039.762038665856,14585.738602483545,10794.320297629605,13924.997590143013,15720.388245984694,13658.533023331978,14155.664152041334,12354.166532786814,14544.044387516524,13094.207202049833,15417.340141642033,15073.984514188249,16036.061555571941,12064.765354576019,14466.397839739871,16670.07342279483,15095.040598217516,14301.734805349939,15574.033545503644,13599.817764781821,14133.62443646384,14816.124980970211,13300.33800446008,13204.351242599158,16028.357875951278,13566.336809217368,15122.608122192936,14737.11251733998,14553.86478697249,14582.915400657963
374,,13543.596805564619,16283.598549817723,14782.999956205998,13395.121480660104,12461.10043032318,12208.37241008138,13971.425847636716,13318.331727153894,14989.16635680268,13628.022846974938,12453.49580895706,15491.599659595195,12782.36193412651,12625.608816128608,14390.455894703477,10519.426980576285,11379.600678663433,14576.79338099984,13379.125185191397,12927.24928038953,15473.985806326875,14542.395240817052,14841.981249852694,12622.985290827237,12300.43430963623,15059.797031713606,13086.07445153033,13392.680653790994,15142.304417584382,14955.48566643364
375,,16804.145493095064,13571.682095060478,14514.930441860053,13692.145843612663,13537.535061160828,12048.941965481861,15886.490476473504,11694.744136266852,11642.834770651343,14154.047544689713,13800.869267370894,15263.139670754377,15195.106829019724,12349.867485052222,12056.111006605312,13726.149581014453,12887.772592731872,13962.927383614382,17043.49968763002,13475.21541709256,12540.242069584448,12600.74970272947,15544.26258759379,14417.894717498695,12564.203031770303,14186.696602981508,13854.66916440183,13468.952178528083,13647.296333070592,13359.466243032579
376,,14428.571009703875,14623.182281085034,13179.207876519808,13000.73759375023,16030.883699526461,12795.522245932243,13196.957281501542,12265.718773876657,14909.27190943226,14134.067998420684,13933.592375078946,13950.573734875987,15213.6557258253,13561.94611977659,16168.31759223504,16815.42006632482,14145.517580842565,15962.667054504009,12776.725354892422,14100.263068917777,15226.881174874468,15277.734527488952,15504.578475940714,14876.375748450533,16357.573888267656,15652.548080788853,13755.358358022948,13993.03181136696,12906.1280234374,13883.882011207248
377,,15826.092598995068,13908.661522132028,14220.012236135652,13741.150218477953,16702.43707731426,13316.643420542636,15124.769124789595,14816.900738382486,16267.73991115908,13089.876546476165,13813.053291494718,15404.865526051994,13109.408356073194,12057.452351955686,16937.757672455034,11907.110517061708,13558.001649023128,14781.130983406238,12669.581383934808,12132.079311064315,15898.931433684345,13221.750208296531,13745.873083433738,14730.799418841521,14952.953980139207,13559.633745420613,15091.347421757459,14169.78985272862,11935.894199257807,14469.277065535216
378,,11487.889516028827,13194.454251478455,13323.756704595988,15894.340667118075,11924.457097304512,14727.691143784217,14287.711034641674,13439.075653534532,13320.44967546716,13657.054822215989,13106.044860506858,13772.674502379625,13031.05418342828,16065.986409419611,13694.11581251421,19102.20932870512,12796.779333445042,12577.649122430279,12943.837878295843,15935.346428737103,12077.046271227537,14827.54790283363,15008.927946550577,12619.526577812105,15270.881408094128,13322.24174311663,14543.231152776874,13633.339037497513,12695.441719231238,13703.577941032865
379,,13679.575022887677,12754.133858984587,14527.818363492424,11814.68420871331,16768.566847433656,11698.058383509182,11672.77250596864,13044.375079952144,12110.371354250174,14784.090544666702,14929.374312711368,14811.083813647181,16342.518294381498,14454.110152326837,14579.831450089407,14081.340711846033,15214.908523012942,15911.050855930307,13324.010345487943,13163.387321059457,13842.673895182195,13167.932138529693,15506.864500229487,16156.706031257625,14959.518488765085,14947.899416167995,13445.128008997885,13744.473334707027,12260.567446856108,12806.948893697727
380,,12655.89662928887,14458.34730350906,13498.086545462907,10801.989176471297,13228.783398592817,12185.795047624757,12302.625566065184,14914.661864119566,11743.60825291286,13382.06735969574,12558.529211289542,11522.396016550201,15555.34295095935,13728.050923969959,13425.776258283451,11266.995805842704,15417.200911125621,13394.670974898472,12528.555486279614,16015.58227066779,13688.802405159266,12248.501194209557,14421.293791983175,15091.882532838637,12093.352619608018,15146.507556364348,13743.250198505506,9967.070137751523,14795.534083966892,14184.945438991323
381,,11004.1117493252,15324.568881814903,13252.163984385646,12668.820448149338,16871.95363647358,15061.279467029464,15149.064624709858,13758.031162663003,14269.364125300293,13777.65896410541,14473.212973483063,12247.528281900597,13143.39366620101,14606.316154375863,13508.350631773397,12087.609025161571,12767.106252119662,11523.937549738683,14319.88199138305,13972.972109445227,12026.90348552725,13532.271489712159,13017.563870770136,12729.615110806191,13456.25443722061,12384.909140994383,14944.494141787178,11225.894532067821,12997.97688277133,14388.259455724576
382,,14167.180622203738,14397.750724464328,15097.048038610863,13248.501946345887,14615.91794032084,13003.284899455732,12306.853824914622,14794.313191822039,14219.559037967163,13912.66851423503,14192.918601524907,16540.263272700537,16068.8623816816,16783.61916169732,15543.842478357145,17027.610100135742,15769.74522351464,13668.248107378913,14108.403069856018,16608.57383149544,15365.937633790994,15237.410358313657,13235.595517875048,14449.328575899252,16304.779033544704,13297.576399632266,13172.15798779827,13838.896732064944,13022.106961295885,11928.268666232236
383,,12532.16224106644,12054.475667542281,11634.99937036275,13491.496804376637,11025.083788435635,15727.08970159145,14529.76758460039,11236.434386891142,12564.799581247315,11833.220653089282,14123.523510520447,11906.675586365785,14346.268439079819,11597.937653335619,13647.321434837504,14161.960482886509,12096.308198367904,15481.159350718464,11604.763017136613,12706.041543751377,15473.555994049528,13802.332170472586,14713.074413862883,17206.72803237968,13518.745674951911,15508.146413502473,14518.511816920689,16008.535684624927,13044.71471860709,14777.361844500989
384,,12872.657419454186,11547.321545532668,15730.648867202384,11689.653126346839,14999.83821235493,13170.802841974013,15079.239801667314,12608.042459193748,15445.15130442819,13394.056848035376,14031.307875202274,14865.33854687864,16838.86881611358,15452.035058156423,12751.296913422673,12071.538749738826,13905.031715986637,14428.186858999437,13296.467789726845,13377.096151953552,13312.42155738123,15437.273065500593,14010.837366133677,12436.889732840858,11861.114404743947,15718.715438791629,11949.7689957107,11310.725693399214,11912.342354627694,13082.423202164668
385,,15139.680028715935,13160.335313236277,14585.929964992893,13631.814458910896,14969.338245371215,13683.774269402647,10685.559589135366,13144.832591422482,11845.575568397311,13419.132126884557,10874.577780444035,13706.773963307167,13601.828038350548,12860.997093095755,13845.25535649259,10709.298735174834,13337.02391147916,14723.06576973794,13375.89415994428,11508.432109622487,12459.203247545049,16046.476855416611,15367.342824554193,15343.092302431614,14943.133768753078,12179.031251476774,14825.749309982566,13912.4344091753,13583.215165657983,11921.681636420271
386,,15305.210148741748,10337.798852446862,14006.1351105547,12471.122640478985,14268.807124094636,12930.819049616819,16016.853778479503,13801.923231024744,13374.943151363448,15560.117129441123,14639.507432703256,16737.93338851594,12775.77842585718,11830.015809630879,15460.998813669186,17113.99274984865,15456.767678778611,16580.653028751043,11756.60044433271,15367.142561808394,12891.331166751164,12688.316046182954,16096.528481550973,15417.41866042201,11551.421479218938,12185.510091714448,15128.343367052486,15355.92733871843,11193.138589595794,15072.982051661189
387,,14090.295005970474,12503.327705437905,15742.41038223933,15556.041930051708,12802.818628091329,15335.03695150146,15525.9873655839,12863.027198010092,11201.336227730511,13480.799367711352,14477.812619562183,13421.702096443134,14274.12016506606,15124.892989986745,11656.345036707897,12356.19369455882,15106.123392835274,12575.280000342207,13212.549075986472,12806.262840018764,12197.30654918723,11828.941879191438,15147.288540380681,17416.577582048754,14111.32127184766,13238.812120821718,15860.518641208218,12863.795557578022,12907.656415971223,12751.725634374523
388,,13432.995256767163,15834.290208340059,17342.518783276908,13729.536405625351,15749.942156488807,13954.224832862108,14317.49545848199,11663.369596454886,14723.339998861613,13754.328708531772,12409.78691967408,12552.757646953758,13433.281710917568,14237.659689469161,13472.799080945564,12704.030214711114,15940.97531087352,13549.041956266103,13521.853726686939,12561.519195305023,14595.339796894777,13166.083132343512,13465.29896042271,13513.732228294622,16658.88178727031,13347.468486855052,15146.28807520868,12976.884761164369,12032.248356414957,14436.096113031559
