,Actual_last_5_vals,Mean_Simulation,Simulated_29,Simulated_8,Simulated_16,Simulated_26,Simulated_10,Simulated_25,Simulated_13,Simulated_28,Simulated_3,Simulated_12,Simulated_17,Simulated_1,Simulated_21,Simulated_7,Simulated_19,Simulated_9,Simulated_20,Simulated_22,Simulated_2,Simulated_27,Simulated_0,Simulated_18,Simulated_24,Simulated_5,Simulated_15,Simulated_14,Simulated_6,Simulated_4,Simulated_11,Simulated_23
0,16519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0,17397.0
6,,17625.93,17542.71,17724.92,17674.92,17815.88,17429.06,17596.67,18244.35,17201.89,17181.85,17184.2,16840.78,17414.88,17591.42,18216.97,17289.65,17924.46,17398.0,16830.3,16805.29,17642.91,18380.61,17710.52,18734.19,18459.39,18034.5,17758.42,17749.41,18082.76,16710.81,17606.2
7,,17723.28,17527.86,17732.4,17888.19,17448.26,18072.89,17733.88,17939.33,17517.97,17319.6,18438.52,17355.52,18743.46,18389.21,17488.65,18886.11,18219.34,18290.34,17028.6,18087.81,17977.56,18153.11,16980.6,17704.7,17918.33,18681.75,16586.61,17385.8,18978.27,15701.43,15522.17
8,,17859.94,17569.9,18746.56,17552.58,18048.8,17506.71,17718.98,18077.74,17234.1,18178.23,17099.56,17443.39,18305.39,17028.2,18772.81,18373.3,18412.85,18469.48,17847.27,19212.81,19204.41,18718.1,16904.27,18544.21,18767.62,18963.65,15619.51,16560.06,18644.1,16295.52,15978.12
9,,18016.53,17889.55,18333.69,18714.78,17534.04,17579.41,18441.85,17806.11,17840.24,18591.11,18037.47,17450.08,18702.7,17475.2,18142.54,18183.75,17944.85,18516.17,18264.53,18615.02,19510.62,18873.64,16932.6,19352.95,19030.3,18903.41,17011.48,15270.34,19863.74,16296.73,15387.02
10,,17954.7,17754.27,18042.64,17595.26,17499.58,17683.9,19023.03,17527.02,17301.05,18560.68,17465.38,17639.57,18066.35,18378.51,18634.98,18364.8,16288.47,19212.5,19523.3,18399.64,18447.4,18716.42,16969.09,18954.07,19241.5,19141.16,16782.7,16020.59,21057.98,15767.2,14581.9
11,MAE,,149.35,233.31,263.16,265.24,267.94,279.08,281.73,347.52,391.1,404.6,408.51,412.42,416.22,424.14,431.63,514.24,527.0,553.26,596.91,600.42,610.25,642.08,691.15,706.13,757.35,947.77,1073.52,1241.08,1401.45,1684.16
