RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.20354632561677632,0.0,0.6616052079179114,0.0,0.11895649705550906,0.4213499186481877,2.3111574492403357,0.0,1.4084986793423413,0.0,0.43813643666032465,0.0,0.00578305297251247,0.0,0.6957388508710534,0.04274154837727106,1.0570498477249068
0.0,0.08779933141839166,0.0,0.33277781775498594,0.0,0.1866938400330655,0.3863609267981219,2.096657028220152,0.0,1.1335298803962228,0.0,0.2993954852800655,0.0,0.09243511998181082,0.0,0.06139392389816184,0.038548670117235125,0.0
0.0,0.5174337796903596,0.0,0.6833968460022914,0.0,0.12273015533671719,0.3501031787754985,2.0859606145987586,0.0,0.9684944103275539,0.0,0.0,0.0,0.2856757531675285,0.0,0.1881344631000671,0.03433813758089155,0.23854643502861494
0.0,0.4778818649726746,0.0,0.0,0.0,0.6396058791583953,0.3124811869859139,1.8691645037790259,0.0,0.37742190154252636,0.0,0.023044487461035545,0.0,0.0,0.0,1.081500229086845,0.03010980147137047,0.6603313056049747
0.0,0.0,0.0,0.22248115216665157,0.0,0.3025974512026318,0.27338826119463594,2.3586299189518587,0.0,0.0,0.0,0.4680518163344298,0.0,0.0,0.0,1.6512368446427677,0.025863510589919297,1.5963381813892326
0.0,0.0,0.0,1.0909143172715203,0.0,0.0,0.23270468455819335,2.1333336254129427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021599111803461798,1.5997539200168656
0.0,0.18673959488331435,0.0,0.0,0.0,0.0,0.19029550263309924,1.1927779943482462,0.0,0.0,0.0,0.08743799482434494,0.0,0.0,0.0,0.0,0.017316450011460875,0.7237974163201173
0.0,0.3087481609446662,0.0,0.2647686520102761,0.0,0.0,0.1460078224319825,1.8094789398532294,0.0,0.0,0.0,0.03700114854037517,0.0,0.0,0.0,1.5541160764415487,0.0130153681120703,1.568978109084349
0.0,0.8092940728084609,0.0,0.02657271614286713,0.0,0.41409919044532095,0.09966748517328153,2.1155064525808607,0.0,0.7531031840397437,0.0,0.0,0.0,0.12659804180332834,0.0,2.227313728832353,0.008695706967553821,1.63172339864188
0.0,0.0,0.0,0.6477780337164798,0.0,0.14372427811812905,0.05107492993641579,0.3911435381026789,0.0,0.0,0.0,0.32358192360870763,0.0,0.0,0.0,0.0,0.00435730536895569,1.347379657377251
0.0,0.6797605705690587,0.0,0.02701809411434461,0.0,0.6805739251485238,0.0,2.809511299072362,0.0,0.4352930553508818,0.0,0.4991749232507184,0.0,0.25306883730672003,0.0,0.0,0.0,0.7766870681709336
