S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,4.35246572574282,3.1354942159291497,3.011692260231511,0.0,0.0,6.003887067106539,5.9750601888222805,0.0,6.130096637071292,6.887552571664617,6.464730049503781,2.302585092994046,0.24179055076002154
4.727387818712341,4.8181656052376445,3.1354942159291497,2.2436180631725446,0.0,0.0,6.021023349349527,5.013625277335172,0.0,3.334931996329799,6.893656354602635,4.806441887272415,2.302585092994046,0.9359647804855504
4.727387818712341,4.457996562847769,3.1354942159291497,3.117073327273745,0.0,0.11119517455419606,6.0330862217988015,5.415564113593232,0.0,1.9283356695477778,6.893656354602635,4.305628467466192,2.302585092994046,1.482407158471834
4.74493212836325,3.8609337395197296,3.1354942159291497,4.061978585370525,0.0,0.46483178355891147,6.025865973825314,6.194380748044756,0.0,3.6706578561327508,6.904750769961838,5.856023831019971,2.4849066497880004,3.8154313826504396
4.74493212836325,4.1172742828597055,3.1354942159291497,3.240399196779305,0.4054651081081644,0.0,6.02707297457535,4.9560547393077865,0.0,0.0,6.90625415285587,5.815736851744264,2.4849066497880004,3.551091270203351
4.74493212836325,4.954257102365639,3.1354942159291497,3.3806003035857692,0.6931471805599453,0.011651142166662382,6.028278520230698,5.951903368223754,0.0,4.677994335233738,6.907755278982137,6.1076205058264295,2.4849066497880004,1.3944543619253822
4.742029368705289,4.9248682729399444,3.1354942159291497,3.5058042841588866,0.6931471805599453,0.0,6.025060496536498,3.9528743302831693,0.0,1.4464349995770327,6.914068641038729,6.0880849875645415,2.4849066497880004,2.923513977619455
4.73911815849783,3.847758429654711,3.1354942159291497,4.464501245398544,0.6931471805599453,0.03264355557322039,6.021832083724378,4.784136460058056,0.0,3.0515132125982527,6.920342394487609,5.303162312934507,2.4849066497880004,1.916533027589816
4.736198448394496,3.5888173125020413,3.1354942159291497,3.6205085420948024,0.6931471805599453,0.0,6.018593214496234,4.852713194911474,0.0,4.7280194775845565,6.926577033222725,5.157200577496656,2.4849066497880004,2.9147564933702994
4.736198448394496,4.8559657627795065,3.1354942159291497,3.395908408907351,0.6931471805599453,0.0,5.91350300563827,3.978673427838504,0.0,1.2446800181045792,6.892641641172089,6.1840362156849045,2.4849066497880004,2.293260513799625
4.762173934797756,4.6446632825333065,3.258096538021482,3.226909623436654,0.6931471805599453,0.0,5.918893854273146,5.5564780712318225,0.0,3.4818007816662204,6.90875477931522,6.531215274757744,3.4657359027997265,0.6581462310183144
4.948759890378168,3.9963034308804186,3.258096538021482,4.368273282885074,1.0986122886681098,0.3676659112394782,6.016157159698354,5.317860411354274,0.0,3.924477280467581,7.00397413672268,6.529140648384695,3.5263605246161616,2.304749031440148
4.983606621708336,3.7308532609219145,3.332204510175204,3.6494988728197817,0.6931471805599453,0.0,5.720311776607412,7.466557842196352,0.0,2.9955007150588018,6.75110146893676,6.918868713253955,3.5553480614894135,2.4361916076278427
4.969813299576001,4.518890085113749,3.332204510175204,3.3469439453312666,0.6931471805599453,0.14884133508144776,5.713732805509369,7.064530498456207,0.0,0.0,6.760414691083428,6.140603170252774,3.5553480614894135,2.2489749414593985
4.976733742420574,5.038847142507734,3.332204510175204,3.6056976724975396,0.6931471805599453,0.5192132889634783,5.717027701406222,3.8113497213671144,0.0,3.661185917562161,6.716594773520978,7.451679685902095,3.6375861597263857,1.703275273729103
4.997212273764115,4.260933190028642,3.332204510175204,3.252719885336769,0.6931471805599453,0.0,5.71042701737487,4.908542183985168,0.0,2.2170701580005248,6.7357800142423265,5.842795587451852,3.6375861597263857,1.5848538823239298
5.003946305945459,3.829693035819378,3.332204510175204,4.922074365491759,0.6931471805599453,0.0,5.697093486505405,5.526522411250531,0.0,4.062894585348372,6.733401891837359,6.450514819118937,3.6375861597263857,0.7540311823567662
5.003946305945459,3.704594091552482,3.332204510175204,2.7410166183150237,0.6931471805599453,0.2746556889960228,5.69035945432406,4.842169871410642,0.0,1.0352410087613981,6.7339969528486705,6.0697260653474805,3.6375861597263857,2.538831757657497
5.003946305945459,4.492149953791092,3.332204510175204,3.6397050146995813,0.6931471805599453,0.6121256700292587,5.683579767338681,5.453207189178276,0.0,4.687034610920611,6.734591659972948,6.3724404033116935,3.6375861597263857,2.952290389565892
5.0106352940962555,4.7188167488396235,3.332204510175204,4.267300797336598,0.6931471805599453,0.2137731652641258,5.700443573390687,3.7636474621829024,0.0,3.1330155976314886,6.734591659972948,4.872759293531673,3.6375861597263857,2.998857370800446
5.030437921392435,3.8353895083486766,3.332204510175204,3.399082832472106,0.6931471805599453,0.11070446156791595,5.68697535633982,5.733761627996386,0.0,1.9678353426168558,6.739336627357174,5.438500360921032,3.6375861597263857,2.0191466290902436
5.030437921392435,4.50227347474197,3.332204510175204,3.1088425387920258,0.6931471805599453,0.0,5.697093486505405,4.654468340371067,0.0,3.6915766021467906,6.75343791859778,7.280147775134847,3.6375861597263857,1.6152770453609655
5.087596335232384,4.886409561417158,3.332204510175204,4.7434686261789745,0.6931471805599453,0.0,5.6937321388027,4.590159822411843,0.0,0.0,6.759255270663693,8.034367315200896,3.713572066704308,2.688662599320394
