,Actual_last_5_vals,Mean_Simulation,Simulated_8,Simulated_22,Simulated_25,Simulated_9,Simulated_19,Simulated_15,Simulated_1,Simulated_6,Simulated_20,Simulated_0,Simulated_12,Simulated_16,Simulated_2,Simulated_3,Simulated_17,Simulated_5,Simulated_29,Simulated_7,Simulated_28,Simulated_10,Simulated_18,Simulated_4,Simulated_23,Simulated_27,Simulated_11,Simulated_26,Simulated_24,Simulated_14,Simulated_13,Simulated_21
0,17359.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17360.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17362.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17363.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01,14897.01
6,,14934.04,15011.69,14226.3,15679.72,15046.74,16960.62,15197.29,15191.92,15459.99,16278.81,14067.94,16572.54,14855.93,15599.88,15720.67,14011.88,14272.76,17690.83,14923.09,13207.23,13822.58,16277.0,15474.63,15102.49,14222.33,12242.17,13704.62,14077.71,16933.53,12922.03,13266.35
7,,15145.58,16098.05,14472.13,14438.59,14273.47,15046.98,14029.61,13750.53,13394.78,15938.67,14398.17,16408.2,16395.46,15562.04,13448.56,15162.63,15695.95,15384.43,15292.08,14408.96,16147.12,16206.92,16429.7,14653.51,14853.21,15336.29,14359.78,15973.18,14706.77,17143.73,14957.89
8,,14976.47,15353.46,15466.76,14173.55,12921.12,14683.46,15834.61,15542.81,14698.58,15740.29,15086.97,15258.26,16524.73,17466.89,15268.42,14775.01,15696.41,15982.74,15061.46,12184.59,16011.74,15189.32,13997.96,14695.69,16211.44,14010.86,13393.39,15292.69,15385.59,14520.99,12864.27
9,,14960.23,14604.11,15067.98,14963.86,15037.43,15785.31,15436.44,15533.21,15123.12,15955.03,14779.42,14806.03,13945.73,14815.91,14465.85,15795.23,15024.64,14800.59,17445.62,14601.99,16086.36,12682.21,13360.15,13547.18,14185.32,16404.95,18259.96,14441.17,15527.4,13796.24,12528.33
10,,14660.66,15559.4,13316.57,15328.59,13917.63,14391.08,14754.37,13494.83,14777.2,14903.47,15191.16,14368.76,15358.32,14999.92,13497.16,15215.32,16468.67,14658.07,14444.43,13168.13,12133.18,15514.36,14841.31,13557.31,14165.33,15473.7,16078.05,16631.58,16456.04,13247.78,13908.2
11,,14999.2,14442.88,15430.93,14282.84,14888.07,13681.68,15312.6,13831.25,14158.05,16104.41,14898.91,14648.5,16323.59,16747.08,15565.93,14116.85,13671.69,15398.27,14038.34,14557.2,14724.35,16878.77,16617.58,13040.86,14892.83,16780.48,15876.51,13968.04,15626.74,15471.65,13999.18
12,,14961.8,14153.35,14805.93,14940.67,15457.37,14367.27,15443.32,15686.72,13702.98,15193.82,13462.5,13406.73,14815.75,14938.17,13308.54,14009.14,16997.49,15839.25,17235.49,16083.22,14637.2,17529.71,16833.9,13664.07,17246.13,13518.53,14662.43,14124.47,17332.89,12614.97,12842.08
13,,15007.11,15453.8,15796.81,16387.6,15988.78,15321.96,16398.47,15224.01,16565.25,16422.72,13067.85,15204.02,13227.4,14044.4,14943.08,12932.2,13394.67,15558.47,15638.87,15244.06,13932.09,15292.95,14677.38,14384.09,13778.29,16970.52,16325.2,17415.76,13080.3,13128.36,14414.02
14,,14684.12,14083.36,13931.16,14432.55,13708.31,15461.04,15618.22,14673.72,13033.72,14419.88,16761.52,15527.05,16238.89,13985.49,13282.39,13996.05,15288.68,15676.33,12280.91,15829.81,14975.48,16227.4,14571.86,12927.08,12663.57,14721.91,13776.57,17104.72,16472.78,15927.79,12925.26
15,,14707.04,15298.12,13509.6,13522.73,14631.49,14629.92,15039.01,15200.37,14543.86,15513.97,14307.63,14441.83,14948.72,15547.3,14786.38,12393.57,13525.14,13284.11,15865.71,14919.39,16210.7,14353.79,17318.37,13451.6,11363.72,15837.69,16185.48,15655.48,15983.11,15841.35,13100.94
16,,14747.81,15576.19,15050.2,14219.46,15744.0,13741.19,16158.56,13598.39,14569.32,13737.87,15335.77,12355.83,14937.03,16284.81,12933.72,13795.65,14980.05,12349.65,14289.93,15527.81,15989.12,14570.43,16193.67,17458.16,13928.13,15840.33,15117.7,16337.01,15793.73,15437.6,10583.03
17,MAE,,541.14,579.45,584.11,624.69,633.37,639.2,643.42,707.02,747.77,753.25,769.32,818.69,822.2,834.39,866.16,899.86,900.44,902.51,920.37,959.39,1046.34,1047.8,1088.3,1109.36,1129.57,1130.51,1143.79,1187.17,1234.03,1532.88
