S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.5915743540760907,0.6931471805599453,1.0867097726923818
0.0,2.15955158815921,0.6931471805599453,1.0516641254979389
0.0,1.983826210289352,0.6931471805599453,0.7067378819945298
0.0,1.4707950799801297,0.6931471805599453,1.121590070296407
0.0,0.7493138866037374,0.6931471805599453,0.8678842847332023
0.0,1.1327360721418493,0.6931471805599453,0.6236786052618594
0.0,1.1873837590930556,0.6931471805599453,1.0802483647386885
0.0,0.0,0.6931471805599453,1.0137274915443912
0.0,1.6179662643164334,0.6931471805599453,0.9824493051444814
0.0,1.8881203019938306,0.6931471805599453,1.1361417374895393
0.0,1.683273858473627,0.6931471805599453,0.9012722345836965
0.0,1.118118161918261,0.6931471805599453,0.9756874571235568
0.0,1.2770826980552732,0.6931471805599453,0.6191585807763873
0.0,3.5091693850048196,0.6931471805599453,1.4341948527320119
0.0,2.392337661184893,0.6931471805599453,1.2456874305792445
0.0,0.5995402934162343,0.6931471805599453,1.5853421458449122
0.0,0.9532275075873553,0.6931471805599453,1.357693368567322
0.0,0.4710898741024647,0.6931471805599453,1.1034988011952296
0.0,0.13434240530011632,0.6931471805599453,0.699393072918846
0.0,2.511445074211613,0.6931471805599453,1.0137795168827692
0.0,0.2538058950876767,0.6931471805599453,1.2459370617865053
0.0,2.0763358272834282,0.6931471805599453,1.126693208363031
0.0,3.3010460939175204,0.6931471805599453,0.7502369061920515
0.0,0.4129981297400922,0.0,0.8169510324693536
