S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.0,0.0,0.0,0.06745547592177827,0.0,1.135266823380204,0.0,0.0,0.08934510033585,0.9772132054958935,0.0,0.13614289988052036,0.0,0.23354134992275424,0.08934510033585,0.5789030237116725,0.0,0.16514628877928011
0.0,0.36113382131734695,0.0,0.0,0.0,2.223387982882919,0.0,0.0,0.08076135664445859,0.0,0.0,0.039644359960478555,0.0,1.09079372264075,0.08076135664445859,0.6122649135180014,0.0,0.0
0.0,1.2297956664888823,0.0,0.19657338326149923,0.0,1.1701598126040533,0.0,0.0,0.07210329390134397,0.14752154746205276,0.0,0.0,0.0,0.0,0.07210329390134397,1.144176051311665,0.0,1.7860194903901356
0.0,0.4562923545340183,0.0,0.0,0.0,0.0,0.0,0.0,0.06336961393258933,0.9453285767227915,0.0,0.0,0.0,0.13559833658007786,0.06336961393258933,1.2323888322786734,0.0,1.2016294856774796
0.0,0.12746431886780818,0.0,0.328860263421883,0.0,0.0,0.0,0.44118673228662014,0.0545589842504345,0.9264771083451482,0.0,0.019556243471942483,0.0,0.8465205016296343,0.0545589842504345,0.5782274644040092,0.0,1.1887368090142143
0.0,0.0,0.0,0.0,0.0,1.4965411252845937,0.0,0.671915309987155,0.04567003683318844,0.908772077449602,0.0,0.17828245973368026,0.0,0.0,0.04567003683318844,0.5102357296779572,0.0,1.3929292307872374
0.0,0.13020217110344162,0.0,0.0,0.0,0.0,0.0,0.07070182624661761,0.036701366850428,0.0,0.0,0.12530863868571396,0.0,0.0,0.036701366850428,0.44727882765882365,0.0,0.12992372175988148
0.0,0.006696955406478217,0.0,0.20821116487587346,0.0,0.0,0.0,0.4112530835632559,0.027651531330510157,0.294267640852873,0.0,0.05537928535131057,0.0,0.19020094374495453,0.027651531330510157,0.44327401437012204,0.0,0.8912671722383456
0.0,0.7096382894792352,0.0,0.0,0.0,0.5450528684430199,0.0,0.11696991920874035,0.018519047767237597,1.8071521073498376,0.0,0.0,0.0,1.193369474212238,0.018519047767237597,0.0,0.0,1.8548224261369453
0.0,0.20990338111044704,0.0,0.0,0.0,1.2559374051105643,0.0,0.14442665442704855,0.009302392662313554,0.5846140932971153,0.0,0.3788567136857326,0.0,0.5227158693460472,0.009302392662313554,0.9662484616239666,0.0,0.8791761140480379
0.0,0.3899998193548192,0.0,0.0,0.0,0.0,0.0,0.5708796937539765,0.0,0.0,0.0,0.23579582873021693,0.0,0.3119107567687623,0.0,0.8310849894382495,0.0,1.5169167182056942
