S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.0,1.0894424990726006,0.0,0.0,0.0,0.11042952949594742,0.0,0.09730611240754339,0.08934510033585,0.0,0.0,0.3218588763087419,0.0,0.6305088377921739,0.08934510033585,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076135664445859,1.9591627342711964,0.0,0.030640351005383235,0.0,0.0,0.08076135664445859,0.5981440310542083,0.0,0.11344569480764
0.0,0.7395718353199286,0.0,0.0,0.0,2.7536340838178672,0.0,0.13907887796208981,0.07210329390134397,0.5656628727964379,0.0,0.12247397747327404,0.0,0.0,0.07210329390134397,1.6753792206304676,0.0,1.8577275412881922
0.0,0.0,0.0,0.04351063400011415,0.0,1.210099975193981,0.0,0.0,0.06336961393258933,1.318514062432209,0.0,0.139523337215222,0.0,0.0,0.06336961393258933,0.6889579670702484,0.0,0.1735425985072216
0.0,0.0,0.0,0.0,0.0,1.0027494061738107,0.0,0.0,0.0545589842504345,0.6585406204183719,0.0,0.0,0.0,0.40785398317382215,0.0545589842504345,0.7426192837617833,0.0,0.0
0.0,1.4874027914258294,0.0,0.0,0.0,0.19879288869771822,0.0,0.3359093977309655,0.04567003683318844,1.3223993746478921,0.0,0.16369769738474596,0.0,0.06113756075245669,0.04567003683318844,0.0,0.0,0.0
0.0,0.5229115108823768,0.0,0.0,0.0,0.0,0.0,0.10980452285572556,0.036701366850428,0.0,0.0,0.017439535286168612,0.0,0.48764079989119097,0.036701366850428,1.0452745144131828,0.0,0.0
0.0,0.4640984372674005,0.0,0.12284237051281298,0.0,1.1692814802753402,0.0,0.0,0.027651531330510157,0.8576527409549741,0.0,0.1952351886416451,0.0,0.6193656710409766,0.027651531330510157,1.1610604960000175,0.0,0.007411292345000042
0.0,0.25353593964179433,0.0,0.0,0.0,0.3146816770780273,0.0,0.2988525949935981,0.018519047767237597,0.0,0.0,0.0,0.0,0.7921970014416669,0.018519047767237597,0.0,0.0,0.06385529859155559
0.0,0.0,0.0,0.3109650593419825,0.0,0.9690677112031596,0.0,0.676412609482876,0.009302392662313554,1.440889583989076,0.0,0.0,0.0,0.9275882642660165,0.009302392662313554,0.7432414158546736,0.0,1.6972311763485024
0.0,0.05701115368488632,0.0,0.0,0.0,2.887001365583502,0.0,0.2431245697400344,0.0,1.2220356619129755,0.0,0.06744193808699205,0.0,0.0,0.0,1.2419312239932607,0.0,0.0
