S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,1.013619075834717,0.25241187134073034,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,1.9459101490553132,2.628571057555208,4.237963789997018,3.400715103324849,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.754164709350301,1.0216512475319812,0.31786778343084277,0.0,0.27094845892526676,0.6931471805599453,0.7884086816371472,0.0,1.157633037996037,1.9459101490553132,2.271142697142725,4.238925791033208,2.809715379015249,1.6094379124341003,1.4513453735620967,1.0986122886681098,1.0986102992516964,0.0,0.6079820167865959
1.6094379124341003,1.3806007842159875,1.0296194171811583,0.20234296657385725,0.0,0.2892915876345631,0.6931471805599453,0.7304352664498622,0.0,1.1930589017315445,1.9459101490553132,3.2835498432250954,4.239886867512759,1.2328842093627022,1.6094379124341003,1.6789089344553247,1.0986122886681098,1.0986083457639897,0.0,0.0
1.6094379124341003,1.800521094753131,1.0375245966882716,0.0,0.0,0.0,0.6931471805599453,0.8038664237551163,0.0,1.115971339181499,1.9459101490553132,2.771268770691297,4.240847021211102,4.180141884711405,1.6094379124341003,1.419393614896478,1.0986122886681098,1.0986106268781115,0.0,0.3569046617607729
1.6094379124341003,1.1267787476556106,1.0453677741492975,0.3693892811060813,0.0,0.36003672036401435,0.6931471805599453,0.8433293168950867,0.0,1.8653297913428706,1.9459101490553132,3.132504543912437,4.241806253898562,3.2292997690838106,1.6094379124341003,1.5575167946655308,1.0986122886681098,1.0986042118790476,0.0,1.7642972216222488
1.6094379124341003,1.5762567619460786,1.0531499145913523,0.0,0.0,0.45113668756530106,0.6931471805599453,0.6644604483459106,0.0,0.0,1.9459101490553132,2.8968399451135527,4.242764567340374,3.1853412512717414,1.6094379124341003,1.4624519487557464,1.0986122886681098,1.0986024907396805,0.0,0.529376643277873
1.6094379124341003,2.061257598129978,1.0608719606852626,0.4573907833562888,0.0,0.270164992918503,0.6931471805599453,0.6024836536089251,0.0,2.6726299020686275,1.9459101490553132,2.7705470978996987,4.243721963296702,3.2145990746771673,1.6094379124341003,1.5285447262448333,1.0986122886681098,1.098607961550043,0.0,0.456434319677172
1.6094379124341003,1.176417081630963,1.0685348334308318,0.0,0.0,0.14510207606465975,0.6931471805599453,0.6989169450813636,0.0,1.099935870379997,1.9459101490553132,2.426209768068667,4.244678443522658,5.270205057578727,1.6094379124341003,1.6299182228015114,1.0986122886681098,1.0986083825144797,0.0,0.19508573335283358
1.6094379124341003,1.676806167523571,1.076139432816051,0.1996781024328679,0.0,0.2714493612700797,0.6931471805599453,0.53342860134277,0.0,0.4772775426847824,1.9459101490553132,2.6324349861894363,4.2456340097683265,3.5283792817411657,1.6094379124341003,1.714878592426866,1.0986122886681098,1.098605292257233,0.0,0.0
1.6094379124341003,1.5527940636893518,1.083686638451434,0.7182911845569839,0.0,0.0,0.6931471805599453,0.537441865989937,0.0,1.0047237933852502,1.9459101490553132,2.3578336911690947,4.246588663778778,5.208992703209146,1.6094379124341003,1.6961608254503897,1.0986122886681098,1.0986051317860277,0.0,0.0
1.6094379124341003,1.6759262672983546,1.0911773101805915,0.3988325955021116,0.0,0.0,0.6931471805599453,0.8110952293706952,0.0,1.945514116002709,1.9459101490553132,2.908332083435433,4.2475424072940875,3.8821476538907658,1.6094379124341003,1.5851694018863571,1.0986122886681098,1.0986026174495753,0.0,0.0
1.6094379124341003,1.5930690064487303,1.0986122886681098,0.0,0.0,0.24583379690088128,0.6931471805599453,0.6367939190794559,0.0,1.0158011425725029,1.9459101490553132,2.187755175735818,4.248495242049359,2.6545322947638135,1.6094379124341003,1.4516712821952993,1.0986122886681098,1.0986101186856894,0.0,0.36876820702624663
