UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,0.6903092249897143
0.6931471805599453,1.1207674358253368
0.6931471805599453,1.1821613752236644
0.6931471805599453,0.7274926655078493
0.6931471805599453,0.66922042586477
0.6931471805599453,1.2149596409652645
0.6931471805599453,0.5077858754790212
0.6931471805599453,1.3447461878851121
0.6931471805599453,0.8711543949613819
0.6931471805599453,1.8783961631898878
0.6931471805599453,0.5365457722716263
0.6931471805599453,0.7576709957718458
0.6931471805599453,1.0506174126094234
0.6931471805599453,1.4435801837480429
0.6931471805599453,1.2890753205240748
0.6931471805599453,1.572561780818574
0.6931471805599453,0.6983136244986415
0.6931471805599453,0.4415316574295136
0.6931471805599453,1.3289532075024306
0.6931471805599453,0.49293634721187296
0.6931471805599453,0.8246045630230868
0.6931471805599453,0.09156538648381252
0.0,1.5181609989348337
