UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,2.2274444819404877
0.6931471805599453,1.654250630685021
0.6931471805599453,0.5774961664040701
0.6931471805599453,1.1046934827044523
0.6931471805599453,1.0073632225591482
0.6931471805599453,0.837639235416568
0.6931471805599453,0.4687903295477976
0.6931471805599453,1.5332305968941782
0.6931471805599453,0.5724413319589603
0.6931471805599453,0.26723461865743725
0.6931471805599453,0.8185269348231373
0.6931471805599453,1.3190246743635938
0.6931471805599453,1.0646504289816452
0.6931471805599453,0.7049744132505994
0.6931471805599453,0.6760270825900144
0.6931471805599453,1.0939676210703149
0.6931471805599453,1.3207619070276055
0.6931471805599453,0.9014750327976899
0.6931471805599453,0.7170871870905993
0.6931471805599453,0.776682465692322
0.6931471805599453,0.6452297533481992
0.6931471805599453,0.21936614198843485
0.0,0.33699685117132894
