UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,1.0438863007932047
0.6931471805599453,0.8008690496397558
0.6931471805599453,0.2861101963944225
0.6931471805599453,1.309201751500121
0.6931471805599453,1.1641296742183593
0.6931471805599453,0.5031762849172294
0.6931471805599453,0.9652002310053598
0.6931471805599453,0.6469916131792086
0.6931471805599453,1.0093186763025668
0.6931471805599453,0.8738628772624776
0.6931471805599453,1.3276729362496344
0.6931471805599453,0.5824246489252133
0.6931471805599453,0.9691029494590362
0.6931471805599453,1.2371362541539022
0.6931471805599453,0.6517906163333209
0.6931471805599453,1.9063274325833737
0.6931471805599453,0.8485354359594911
0.6931471805599453,1.0355234302371792
0.6931471805599453,1.0489615412008009
0.6931471805599453,0.6097237472879486
0.6931471805599453,0.46246973174762257
0.6931471805599453,0.3573637466759222
0.0,0.49651280481259874
