DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.210601972662864,0.0,0.0
3.258096538021482,2.6744590942339665,0.0,0.396222665237602
3.258096538021482,2.814794973384078,0.0,0.5226742756611602
3.258096538021482,2.9333224889221,0.0,1.2874275118137217
3.258096538021482,3.200312519463678,0.0,0.11637640628422707
3.258096538021482,2.045236432770117,0.15415067982725825,1.4292134734007154
3.258096538021482,1.8538392940482677,0.2876820724517809,0.2673310375747504
3.258096538021482,1.6911400109982069,0.4054651081081644,0.018842778055043974
3.258096538021482,2.248482396450078,0.5108256237659906,0.8738816648556547
3.258096538021482,3.0306746131349893,0.6061358035703155,0.39072281705948564
3.258096538021482,1.8963635409397162,0.6931471805599453,0.0
