DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.2337335613195104,0.0,0.6229074244417868
3.258096538021482,3.18608022550714,0.0,0.6997048442372219
3.258096538021482,2.7750138784827656,0.0,0.2825384457193877
3.258096538021482,2.2151786100602906,0.0,0.36052839747243726
3.258096538021482,1.9383030791895453,0.0,0.30943126305166047
3.258096538021482,2.9508598676254705,0.15415067982725825,0.8328312316693591
3.258096538021482,2.3274349833670005,0.2876820724517809,0.0
3.258096538021482,2.558339477801046,0.4054651081081644,0.8669752131049908
3.258096538021482,5.066993717922151,0.5108256237659906,0.9778332573026385
3.258096538021482,1.8411789543366561,0.6061358035703155,1.459327175094299
3.258096538021482,2.912824214038105,0.6931471805599453,0.0012681145441429953
