DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.6236817984116474,0.0,1.1833794671036157
3.258096538021482,2.1396334743013954,0.0,0.3639725706848731
3.258096538021482,1.9067043189612884,0.0,0.0
3.258096538021482,2.112432663261415,0.0,1.018583830005444
3.258096538021482,1.783505112492548,0.0,0.17010522387123628
3.258096538021482,3.3117251192112214,0.15415067982725825,0.3274633743737078
3.258096538021482,2.555869753651921,0.2876820724517809,0.0
3.258096538021482,2.40336189816872,0.4054651081081644,0.7513609580146686
3.258096538021482,3.729156857548743,0.5108256237659906,0.7652335319373256
3.258096538021482,3.2986048453829646,0.6061358035703155,0.786606205854887
3.258096538021482,2.7579132590471773,0.6931471805599453,0.0
