DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.903465098104952,0.0,1.1060038174260027
3.258096538021482,2.5635851677029913,0.0,0.24506631492074066
3.258096538021482,2.1697025449100775,0.0,0.0
3.258096538021482,2.8380981580020648,0.0,0.7177485379301809
3.258096538021482,2.6947152570428043,0.0,0.0
3.258096538021482,3.773547659061141,0.15415067982725825,0.06605876922793491
3.258096538021482,2.257806711113047,0.2876820724517809,0.4146197282963182
3.258096538021482,2.0426431721219673,0.4054651081081644,0.8319046972709815
3.258096538021482,2.654063904791924,0.5108256237659906,0.9310596154980272
3.258096538021482,1.7566599713903825,0.6061358035703155,0.6932087555055081
3.258096538021482,2.1239910612580806,0.6931471805599453,0.8778789874356145
