Index,Lower,Upper
227,67232.52,71887.74
228,66921.73,72256.67
229,66469.69,72709.88
230,65975.45,73111.8
231,65792.21,73316.79
232,65418.46,73783.03
233,65025.08,73840.18
234,64569.39,74212.05
235,64532.1,74527.58
236,64153.77,74514.31
237,63987.74,74807.27
238,63830.67,75065.53
239,63718.91,75314.13
240,63349.78,75445.79
241,63238.74,75766.83
242,63134.23,75586.51
243,62908.34,75777.18
244,62437.0,75649.51
245,62485.08,75989.18
246,62338.84,76122.37
247,62106.39,76372.1
248,62176.13,76576.39
249,61744.99,76745.83
250,61812.25,76710.62
251,61507.56,76767.87
252,61447.59,77026.1
253,61077.27,77174.79
254,61072.68,76956.0
255,60655.69,77602.19
256,60627.34,77435.45
257,60685.91,77820.01
258,60622.73,77964.19
259,60635.17,78096.36
260,60528.32,78653.55
261,60284.6,78527.58
262,60169.59,78510.4
263,60044.33,78571.02
264,60060.17,78761.95
265,59746.72,78855.68
266,59810.49,78841.0
267,59933.59,79112.26
268,59882.13,79120.68
269,59686.61,79004.12
270,59421.6,79283.42
271,59491.73,79752.19
272,59296.27,79827.56
273,59063.88,79673.0
274,59081.61,79602.01
275,58735.48,79769.18
276,58415.76,79779.17
277,58343.68,80281.48
278,58245.7,80372.47
279,58187.18,80269.02
280,57942.03,80628.24
281,57760.79,80586.79
282,57981.82,80462.83
283,57748.01,80236.21
