Index,Lower,Upper,Predicted,Actual
230,6524.26,6778.54,6647.04,6678.0
231,6484.09,6815.92,6645.69,6680.9
232,6468.67,6839.73,6647.81,6683.8
233,6439.32,6860.85,6646.05,6686.7
234,6422.65,6866.57,6643.66,6689.6
235,6405.62,6892.7,6639.11,6692.5
236,6384.38,6901.43,6637.11,6695.4
237,6377.69,6907.48,6636.82,6698.3
238,6356.08,6928.89,6636.39,6701.2
239,6339.23,6944.2,6640.53,6704.1
240,6330.86,6957.16,6634.56,6707.0
241,6325.11,6972.38,6630.59,6707.63
242,6305.89,6993.79,6630.68,6708.26
243,6283.67,7003.96,6632.72,6708.89
244,6282.24,7012.92,6627.18,6709.53
245,6273.54,7017.17,6632.98,6710.16
246,6262.82,7038.92,6637.18,6710.79
247,6248.68,7052.67,6641.79,6711.42
248,6242.91,7055.67,6634.26,6712.05
249,6236.11,7066.89,6634.16,6712.68
250,6223.15,7077.7,6641.29,6713.32
251,6223.35,7080.7,6646.53,6713.95
252,6226.82,7087.2,6636.69,6714.58
253,6215.88,7076.26,6628.97,6715.21
254,6198.26,7081.69,6622.18,6715.84
255,6186.72,7105.37,6627.91,6716.47
256,6183.28,7098.49,6630.42,6717.11
257,6178.36,7117.68,6617.9,6717.74
258,6172.82,7135.56,6637.69,6718.37
259,6167.75,7124.33,6635.91,6719.0
260,6161.96,7134.31,6629.71,6716.17
261,6140.86,7146.77,6633.55,6713.33
262,6130.09,7174.86,6625.34,6710.5
263,6139.66,7191.82,6629.57,6707.67
264,6125.75,7184.64,6625.41,6704.83
265,6104.41,7199.32,6633.84,6702.0
266,6094.25,7202.74,6625.99,6702.75
267,6103.36,7206.1,6632.29,6703.5
268,6070.1,7223.12,6628.28,6704.25
269,6068.66,7215.66,6626.7,6705.0
270,6070.08,7225.57,6632.61,6696.0
271,6081.12,7242.02,6632.9,6687.0
272,6073.99,7273.97,6627.18,6678.0
273,6061.76,7261.97,6627.69,6669.0
274,6040.11,7257.61,6629.42,6660.0
275,6050.88,7269.49,6626.5,6651.0
276,6008.43,7258.89,6627.49,6642.0
277,6004.4,7279.87,6629.18,6633.0
278,6009.97,7274.79,6633.29,6624.0
279,6007.33,7292.36,6629.86,6615.0
280,6011.2,7288.63,6645.53,6640.0
281,5997.99,7300.71,6646.7,6660.29
282,5983.81,7279.22,6647.58,6680.57
283,5979.9,7277.59,6649.04,6700.86
284,5975.74,7273.21,6631.46,6721.14
285,5958.57,7288.15,6634.5,6741.43
286,5943.38,7290.91,6628.94,6761.71
287,5939.82,7292.85,6633.56,6782.0
