Index,Lower,Upper,Predicted,Actual
292,3694.07,9553.23,6618.98,6686.43
293,3274.77,10044.2,6618.98,6734.0
294,2947.47,10270.49,6620.88,6781.57
295,2621.87,10350.59,6619.25,6829.14
296,2500.9,10761.16,6618.98,6876.71
297,2315.34,10944.53,6618.98,6924.29
298,2112.85,11094.77,6620.98,6971.86
299,1710.72,11389.83,6619.81,7019.43
300,1456.35,11772.52,6618.98,7067.0
301,1007.03,11744.86,6618.98,7114.57
302,876.52,11728.83,6620.98,7162.14
303,667.6,11868.27,6618.98,7209.71
304,633.26,12493.07,6620.98,7257.29
305,663.93,12388.05,6618.98,7304.86
306,410.64,12594.96,6620.98,7352.43
307,227.56,13021.69,6620.98,7400.0
308,-101.97,13196.14,6618.98,7447.57
309,-573.39,13173.13,6618.98,7495.14
310,-712.38,13563.92,6618.98,7542.71
311,-704.53,13474.86,6629.97,7590.29
312,-1019.77,13820.8,6620.98,7637.86
313,-648.72,14081.22,6618.98,7685.43
314,-946.77,14292.84,6618.98,7733.0
315,-1046.79,14388.55,6618.98,7731.5
316,-1138.54,14618.57,6618.98,7730.0
317,-985.59,14886.94,6618.98,7739.31
318,-1295.22,15045.04,6618.98,7748.62
319,-1306.76,15297.4,6618.98,7757.93
320,-1668.33,15351.93,6620.88,7767.24
321,-1806.0,15539.26,6619.25,7776.55
322,-2147.79,15583.34,6618.98,7785.86
323,-2050.22,15600.46,6618.98,7795.17
324,-2233.28,15848.05,6620.98,7804.48
325,-1952.51,15944.39,6619.81,7813.79
326,-2358.06,15904.67,6618.98,7823.1
327,-2208.7,16080.03,6618.98,7832.41
328,-2888.89,16224.81,6620.98,7841.72
329,-2760.3,16578.87,6618.98,7851.03
330,-2805.29,16491.15,6620.98,7860.34
331,-2780.62,16854.7,6618.98,7869.66
332,-2730.15,16889.95,6620.98,7878.97
333,-3099.28,17060.32,6620.98,7888.28
334,-3353.82,16720.24,6618.98,7897.59
335,-3523.32,16920.07,6618.98,7906.9
336,-3474.99,16885.93,6618.98,7916.21
337,-3889.88,17048.04,6629.97,7925.52
338,-4319.73,17267.94,6620.98,7934.83
339,-3935.74,17532.44,6618.98,7944.14
340,-4096.09,17403.91,6618.98,7953.45
341,-4181.16,17634.63,6618.98,7962.76
342,-4071.05,17783.87,6618.98,7972.07
343,-4111.89,17568.34,6618.98,7981.38
344,-3821.24,17830.77,6618.98,7990.69
345,-4217.29,18114.69,6618.98,8000.0
346,-4893.17,17813.29,6620.88,8012.8
347,-4525.91,18086.06,6619.25,8025.6
348,-4309.03,18068.91,6618.98,8038.4
349,-4928.81,18151.62,6618.98,8051.2
350,-5311.73,18491.78,6620.98,8064.0
351,-5645.36,18536.19,6619.81,8067.0
352,-5501.02,18765.1,6618.98,8070.0
353,-5649.69,18894.55,6618.98,8073.0
354,-6089.04,19097.89,6620.98,8076.0
355,-5801.53,19173.8,6618.98,8079.0
356,-5609.78,19250.69,6620.98,8082.0
357,-5184.38,19449.7,6618.98,8085.0
358,-5795.31,19613.05,6620.98,8088.0
359,-5956.18,19502.81,6620.98,8091.0
360,-6052.17,19738.15,6618.98,8094.0
361,-5550.34,19882.65,6618.98,8097.0
362,-5856.28,19785.22,6618.98,8100.0
363,-5985.82,19877.04,6629.97,8319.5
364,-6202.52,19742.84,6620.98,8539.0
