Index,Lower,Upper,Predicted,Actual
26,207984.03,222056.08,214762.47,210154.0
27,206934.32,223579.89,214996.04,216904.0
28,206287.52,225816.48,215539.28,219441.0
29,205267.33,225336.14,215046.44,220536.0
30,204240.75,227067.97,215112.76,221426.0
31,203497.28,227228.97,215149.36,222652.0
32,202136.36,227898.51,215091.33,222875.0
